LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
9,2024-09-16 15:07:07.000,0,999.73,33.69,66.65,11414.17,27.13
9,2024-09-16 15:08:07.000,0,999.74,33.82,67.26,12191.67,31.09
9,2024-09-16 15:09:07.000,0,999.77,33.92,66.03,12751.67,34.52
9,2024-09-16 15:10:07.000,0,999.76,34.02,65.39,13033.33,35.1
9,2024-09-16 15:11:07.000,0,999.82,34.09,64.59,13020,35.03
9,2024-09-16 15:12:07.000,0,999.79,34.06,65.99,12848.33,34.8
9,2024-09-16 15:13:07.000,0,999.82,33.99,65.15,12679.17,33.63
9,2024-09-16 15:14:07.000,0,999.79,34,65.97,12745,33.81
9,2024-09-16 15:15:07.000,0,999.83,34.04,65.95,12691.67,33.7
9,2024-09-16 15:16:07.000,0,999.84,34.03,65.59,12701.67,33.58
9,2024-09-16 15:17:07.000,0,999.81,34.04,66.23,12790.83,33.93
9,2024-09-16 15:18:07.000,0,999.87,33.98,66.09,12659.17,33.63
9,2024-09-16 15:19:07.000,0,999.86,33.99,65.73,12511.67,32.77
9,2024-09-16 15:20:07.000,0,999.88,34.01,65.39,13083.33,36.11
9,2024-09-16 15:21:07.000,0,999.87,34.08,65.5,13853.33,40.42
9,2024-09-16 15:22:07.000,0,999.86,34.15,66.06,14341.67,43.89
9,2024-09-16 15:23:07.000,0,999.84,34.19,65.77,14183.33,42.62
9,2024-09-16 15:24:07.000,0,999.81,34.25,66.49,13391.67,38.87
9,2024-09-16 15:25:07.000,0,999.8,34.14,66.04,12837.5,36.23
9,2024-09-16 15:26:07.000,0,999.85,34.13,66.16,12220,33.74
9,2024-09-16 15:27:07.000,0,999.79,34.07,66.46,11158.33,28.04
9,2024-09-16 15:28:07.000,0,999.81,34.03,67.31,10632.5,25.56
9,2024-09-16 15:29:07.000,0,999.85,34.06,66.96,10409.17,23.96
9,2024-09-16 15:30:07.000,0,999.88,34.09,67.35,10271.67,22.94
9,2024-09-16 15:31:07.000,0,999.87,34.1,67.55,10311.67,22.75
9,2024-09-16 15:32:07.000,0,999.88,34.07,67.06,10403.33,22.62
9,2024-09-16 15:33:07.000,0,999.89,34.09,66.68,10479.17,22.65
9,2024-09-16 15:34:07.000,0,999.93,34.05,68.13,10181.67,20.97
9,2024-09-16 15:35:07.000,0,999.96,33.97,67.69,10025,20.06
9,2024-09-16 15:36:07.000,0,999.92,33.89,67.04,9921.67,19.89
9,2024-09-16 15:37:07.000,0,999.93,33.73,67.89,9996.67,20.66
9,2024-09-16 15:38:07.000,0,999.92,33.57,69.37,9558.33,18.8
9,2024-09-16 15:39:07.000,0,999.95,33.5,70.38,9542.5,18.75
9,2024-09-16 15:40:07.000,0,999.92,33.46,70.48,9469.17,18.83
9,2024-09-16 15:41:07.000,0,999.95,33.49,69.4,9428.33,18.28
9,2024-09-16 15:42:07.000,0,999.95,33.46,70.15,9353.33,18.23
9,2024-09-16 15:43:07.000,0,999.92,33.45,69.67,9042.5,17.11
9,2024-09-16 15:44:07.000,0,999.91,33.38,70,8512.5,15.52
9,2024-09-16 15:45:07.000,0,999.9,33.35,68.53,8877.5,16.97
9,2024-09-16 15:46:07.000,0,999.88,33.28,68.79,9425.83,18.97
9,2024-09-16 15:47:07.000,0,999.89,33.35,70.02,9791.67,19.98
9,2024-09-16 15:48:07.000,0,999.89,33.43,69.78,9990.83,20.88
9,2024-09-16 15:49:07.000,0,999.91,33.51,69.56,10090.83,21.49
9,2024-09-16 15:50:07.000,0,999.93,33.55,69.12,10025.83,20.93
9,2024-09-16 15:51:07.000,0,999.98,33.56,68.39,9875.83,20.03
9,2024-09-16 15:52:07.000,0,999.95,33.6,67.88,9725,19.62
9,2024-09-16 15:53:07.000,0,999.99,33.65,68.47,9684.17,19.68
9,2024-09-16 15:54:07.000,0,999.99,33.64,68.46,9605.83,19.01
9,2024-09-16 15:55:07.000,0,999.95,33.59,67.64,9578.33,19.09
9,2024-09-16 15:56:07.000,0,999.96,33.61,67.72,9524.17,19.01
9,2024-09-16 15:57:07.000,0,999.98,33.67,68.91,9380.83,18.31
9,2024-09-16 15:58:07.000,0,1000.04,33.62,67.83,8946.67,17.22
9,2024-09-16 15:59:07.000,0,999.99,33.35,69.83,8464.17,15.49
9,2024-09-16 16:00:07.000,0,1000.01,33.29,69.89,8420,15.52
9,2024-09-16 16:01:07.000,0,1000.02,33.15,70.08,8357.5,15.26
9,2024-09-16 16:02:07.000,0,1000.03,32.99,72.51,8171.67,14.64
9,2024-09-16 16:03:07.000,0,1000.01,32.92,71.88,8232.5,14.74
9,2024-09-16 16:04:07.000,0,1000.01,32.96,71.69,8108.33,14.1
9,2024-09-16 16:05:07.000,0,999.99,33.05,72.22,7989.17,13.84
9,2024-09-16 16:06:07.000,0,999.99,33.13,71.01,7905.83,13.69
9,2024-09-16 16:07:07.000,0,1000,33.2,71.45,7841.67,13.29
9,2024-09-16 16:08:07.000,0,1000,33.26,71,7772.5,13.15
9,2024-09-16 16:09:07.000,0,1000,33.28,70.02,7682.5,13.1
9,2024-09-16 16:10:07.000,0,1000,33.3,69.43,7590.83,12.89
9,2024-09-16 16:11:07.000,0,1000.03,33.32,70.05,7467.5,12.36
9,2024-09-16 16:12:07.000,0,1000.04,33.33,70.19,7278.33,11.76
9,2024-09-16 16:13:07.000,0,1000.05,33.36,69.06,7110,11.56
9,2024-09-16 16:14:07.000,0,1000.07,33.35,69.3,6987.5,11
9,2024-09-16 16:15:07.000,0,1000.03,33.35,68.79,6825,10.43
9,2024-09-16 16:16:07.000,0,1000.05,33.34,68.79,6616.67,9.77
9,2024-09-16 16:17:07.000,0,1000.13,33.31,69.5,6310,8.94
9,2024-09-16 16:18:07.000,0,1000.12,33.24,68.1,5950,8.29
9,2024-09-16 16:19:07.000,0,1000.11,33.17,69.16,5697.5,7.34
9,2024-09-16 16:20:07.000,0,1000.16,33.15,68.09,5506.67,6.79
9,2024-09-16 16:21:07.000,0,1000.13,33.14,69.17,5316.67,6.58
9,2024-09-16 16:22:07.000,0,1000.14,33.13,69.29,5087.5,5.81
9,2024-09-16 16:23:07.000,0,1000.18,33.1,69.21,4783.33,5.18
9,2024-09-16 16:24:07.000,0,1000.17,33.08,69.7,4395,4.56
9,2024-09-16 16:25:07.000,0,1000.21,33.08,69.81,3975,3.78
9,2024-09-16 16:26:07.000,0,1000.26,33.08,70.11,3598.33,3.1
9,2024-09-16 16:27:07.000,0,1000.22,33.08,69.98,2933.33,2.15
9,2024-09-16 16:28:07.000,0,1000.28,33.07,69.53,2638.33,1.85
9,2024-09-16 16:29:07.000,0,1000.26,32.99,70.25,2782.5,1.9
9,2024-09-16 16:30:07.000,0,1000.3,32.97,70.02,2903.33,2.1
9,2024-09-16 16:31:07.000,0,1000.27,32.92,69.66,3005.83,2.3
9,2024-09-16 16:32:07.000,0,1000.27,32.9,69.96,3165.83,2.43
9,2024-09-16 16:33:07.000,0,1000.35,32.87,69.7,3325.83,2.67
9,2024-09-16 16:34:07.000,0,1000.28,32.85,69.88,3339.17,2.67
9,2024-09-16 16:35:07.000,0,1000.33,32.82,68.77,3405.83,2.75
9,2024-09-16 16:36:07.000,0,1000.32,32.64,68.78,3444.17,2.77
9,2024-09-16 16:37:07.000,0,1000.34,32.6,69.82,3437.5,2.69
9,2024-09-16 16:38:07.000,0,1000.31,32.59,69.4,3530.83,2.82
9,2024-09-16 16:39:07.000,0,1000.32,32.53,70.52,3590.83,3.02
9,2024-09-16 16:40:07.000,0,1000.38,32.52,69.96,3527.5,2.75
9,2024-09-16 16:41:07.000,0,1000.37,32.53,70.27,3496.67,2.81
9,2024-09-16 16:42:07.000,0,1000.38,32.54,70.37,3500,2.75
9,2024-09-16 16:43:07.000,0,1000.42,32.53,70.93,3483.33,2.74
9,2024-09-16 16:44:07.000,0,1000.46,32.47,70.28,3412.5,2.71
9,2024-09-16 16:45:07.000,0,1000.45,32.39,70.34,3269.17,2.48
9,2024-09-16 16:46:07.000,0,1000.47,32.32,70.96,3038.33,2.24
9,2024-09-16 16:47:07.000,0,1000.51,32.27,70.93,2789.17,1.84
9,2024-09-16 16:48:07.000,0,1000.52,32.24,71.33,2609.17,1.74
9,2024-09-16 16:49:07.000,0,1000.55,32.26,72.21,2520.83,1.59
9,2024-09-16 16:50:07.000,0,1000.53,32.25,72.62,2337.5,1.48
9,2024-09-16 16:51:07.000,0,1000.58,32.22,72.73,2176.67,1.25
9,2024-09-16 16:52:07.000,0,1000.54,32.21,73.17,1987.5,1.06
9,2024-09-16 16:53:07.000,0,1000.58,32.2,73.46,1982.5,1.06
9,2024-09-16 16:54:07.000,0,1000.62,32.16,73.54,2038.33,1.08
9,2024-09-16 16:55:07.000,0,1000.6,32.09,74.66,2126.67,1.24
9,2024-09-16 16:56:07.000,0,1000.61,32.1,75.15,2210,1.3
9,2024-09-16 16:57:07.000,0,1000.6,32.11,75.35,2270.83,1.32
9,2024-09-16 16:58:07.000,0,1000.65,32.1,75.25,2263.33,1.31
9,2024-09-16 16:59:07.000,0,1000.64,32.13,75.32,2202.5,1.26
9,2024-09-16 17:00:07.000,0,1000.67,32.15,74.51,2140,1.22
9,2024-09-16 17:01:07.000,0,1000.69,32.17,74.52,2105.83,1.11
9,2024-09-16 17:02:07.000,0,1000.67,32.16,74.14,2066.67,1.21
9,2024-09-16 17:03:07.000,0,1000.66,32.16,73.68,2047.5,1.07
9,2024-09-16 17:04:07.000,0,1000.68,32.16,74.17,1996.67,1.06
9,2024-09-16 17:05:07.000,0,1000.69,32.15,74.1,1938.33,1.01
9,2024-09-16 17:06:07.000,0,1000.68,32.14,74.05,1860,0.9
9,2024-09-16 17:07:07.000,0,1000.66,32.13,73.55,1780.83,0.86
9,2024-09-16 17:08:07.000,0,1000.66,32.12,74.1,1680.83,0.81
9,2024-09-16 17:09:07.000,0,1000.73,32.12,73.92,1590,0.67
9,2024-09-16 17:10:07.000,0,1000.74,32.04,72.76,1481.67,0.62
9,2024-09-16 17:11:07.000,0,1000.76,31.88,73.31,1429.17,0.55
9,2024-09-16 17:12:07.000,0,1000.83,31.81,73.88,1399.17,0.54
9,2024-09-16 17:13:07.000,0,1000.82,31.78,73.87,1329.17,0.51
9,2024-09-16 17:14:07.000,0,1000.86,31.78,74.55,1255.83,0.48
9,2024-09-16 17:15:07.000,0,1000.89,31.77,74.86,1212.5,0.47
9,2024-09-16 17:16:07.000,0,1000.88,31.78,74.63,1191.67,0.44
9,2024-09-16 17:17:07.000,0,1000.97,31.8,74.67,1178.33,0.48
9,2024-09-16 17:18:07.000,0,1000.99,31.8,74.44,1148.33,0.4
9,2024-09-16 17:19:07.000,0,1001.03,31.82,74.74,1094.17,0.39
9,2024-09-16 17:20:07.000,0,1001.01,31.8,74.74,1048.33,0.34
9,2024-09-16 17:21:07.000,0,1001.06,31.76,75.31,1017.5,0.36
9,2024-09-16 17:22:07.000,0,1001.03,31.6,76.51,985.83,0.32
9,2024-09-16 17:23:07.000,0,1001,31.42,77.18,955,0.28
9,2024-09-16 17:24:07.000,0,1000.99,31.28,78.17,915.83,0.26
9,2024-09-16 17:25:07.000,0,1000.96,31.23,77.94,869.17,0.26
9,2024-09-16 17:26:07.000,0,1000.95,31.25,78.05,828.33,0.24
9,2024-09-16 17:27:07.000,0,1000.94,31.27,78.2,809.17,0.25
9,2024-09-16 17:28:07.000,0,1000.97,31.28,78.29,801.67,0.25
9,2024-09-16 17:29:07.000,0,1000.98,31.28,78.39,786.67,0.24
9,2024-09-16 17:30:07.000,0,1001.01,31.25,80.99,790.83,0.25
9,2024-09-16 17:31:07.000,0,1001,31.14,81.87,793.33,0.24
9,2024-09-16 17:32:07.000,0,1001.01,31.07,82.2,783.33,0.24
9,2024-09-16 17:33:07.000,0,1001.02,31.05,81.57,760,0.24
9,2024-09-16 17:34:07.000,0,1000.98,31.02,81.17,733.33,0.22
9,2024-09-16 17:35:07.000,0,1000.97,30.97,80.87,704.17,0.22
9,2024-09-16 17:36:07.000,0,1001.03,30.93,80.79,670,0.17
9,2024-09-16 17:37:07.000,0,1001.03,30.92,80.99,628.33,0.17
9,2024-09-16 17:38:07.000,0,1001.03,30.92,81.14,589.17,0.16
9,2024-09-16 17:39:07.000,0,1001.08,30.89,81.51,543.33,0.15
9,2024-09-16 17:40:07.000,0,1001.06,30.88,81.68,490.83,0.14
9,2024-09-16 17:41:07.000,0,1001.14,30.9,81.69,428.33,0.1
9,2024-09-16 17:42:07.000,0,1001.21,30.92,81.82,370.83,0.08
9,2024-09-16 17:43:07.000,0,1001.23,30.93,81.8,317.5,0.08
9,2024-09-16 17:44:07.000,0,1001.23,30.95,81.71,274.17,0.06
9,2024-09-16 17:45:07.000,0,1001.29,30.95,81.48,248.33,0.06
9,2024-09-16 17:46:07.000,0,1001.28,30.96,82.04,230.83,0.07
9,2024-09-16 17:47:07.000,0,1001.27,30.95,82.48,213.33,0.05
9,2024-09-16 17:48:07.000,0,1001.33,30.94,82.44,206.67,0.05
9,2024-09-16 17:49:07.000,0,1001.29,30.93,82.57,185.83,0.04
9,2024-09-16 17:50:07.000,0,1001.33,30.95,82.4,159.17,0.04
9,2024-09-16 17:51:07.000,0,1001.3,30.95,82.63,134.17,0.02
9,2024-09-16 17:52:07.000,0,1001.34,30.96,82.79,127.5,0.02
9,2024-09-16 17:53:07.000,0,1001.41,30.96,82.98,120.83,0.02
9,2024-09-16 17:54:07.000,0,1001.43,30.95,82.74,98.33,0.02
9,2024-09-16 17:55:07.000,0,1001.48,30.93,82.87,68.33,0.01
9,2024-09-16 17:56:07.000,0,1001.58,30.93,82.91,47.5,0.01
9,2024-09-16 17:57:07.000,0,1001.61,30.93,82.94,35,0
9,2024-09-16 17:58:07.000,0,1001.66,30.93,82.95,30,0
9,2024-09-16 17:59:07.000,0,1001.73,30.93,82.94,25.83,0
9,2024-09-16 18:00:07.000,0,1001.74,30.93,82.9,21.67,0
9,2024-09-17 05:27:06.000,0,1004.12,27.12,100,23.33,0
9,2024-09-17 05:28:06.000,0,1004.14,27.17,100,30,0
9,2024-09-17 05:29:06.000,0,1004.12,27.19,100,36.67,0
9,2024-09-17 05:30:06.000,0,1004.13,27.21,100,45,0
9,2024-09-17 05:31:06.000,0,1004.13,27.17,100,54.17,0
9,2024-09-17 05:32:06.000,0,1004.11,27.14,100,65,0
9,2024-09-17 05:33:06.000,0,1004.1,27.2,100,78.33,0.01
9,2024-09-17 05:34:06.000,0,1004.1,27.23,100,93.33,0.01
9,2024-09-17 05:35:06.000,0,1004.11,27.2,100,109.17,0.01
9,2024-09-17 05:36:06.000,0,1004.1,27.21,100,127.5,0.02
9,2024-09-17 05:37:06.000,0,1004.12,27.19,100,146.67,0.02
9,2024-09-17 05:38:06.000,0,1004.13,27.18,100,168.33,0.02
9,2024-09-17 05:39:06.000,0,1004.11,27.13,100,192.5,0.02
9,2024-09-17 05:40:06.000,0,1004.11,27.1,100,217.5,0.04
9,2024-09-17 05:41:06.000,0,1004.11,27.11,100,245,0.04
9,2024-09-17 05:42:06.000,0,1004.08,27.09,100,272.5,0.03
9,2024-09-17 05:43:06.000,0,1004.1,26.98,100,302.5,0.05
9,2024-09-17 05:44:06.000,0,1004.06,27.04,100,334.17,0.06
9,2024-09-17 05:45:06.000,0,1004.09,27.05,100,368.33,0.07
9,2024-09-17 05:46:06.000,0,1004.09,27.06,100,404.17,0.07
9,2024-09-17 05:47:06.000,0,1004.11,27.06,100,442.5,0.08
9,2024-09-17 05:48:06.000,0,1004.11,27.03,100,485.83,0.1
9,2024-09-17 05:49:06.000,0,1004.11,27,100,533.33,0.11
9,2024-09-17 05:50:06.000,0,1004.13,26.97,100,585,0.16
9,2024-09-17 05:51:06.000,0,1004.13,26.89,100,637.5,0.16
9,2024-09-17 05:52:06.000,0,1004.12,26.91,100,690.83,0.17
9,2024-09-17 05:53:06.000,0,1004.12,26.95,100,741.67,0.22
9,2024-09-17 05:54:06.000,0,1004.08,26.94,100,792.5,0.22
9,2024-09-17 05:55:06.000,0,1004.08,26.92,100,846.67,0.24
9,2024-09-17 05:56:06.000,0,1004.05,27,100,905.83,0.26
9,2024-09-17 05:57:06.000,0,1004.09,27.04,100,968.33,0.32
9,2024-09-17 05:58:06.000,0,1004.08,27.08,100,1031.67,0.36
9,2024-09-17 05:59:06.000,0,1004.06,27.08,100,1093.33,0.37
9,2024-09-17 06:00:06.000,0,1004.07,27.09,100,1150,0.39
9,2024-09-17 06:01:06.000,0,1004.05,27.09,100,1205,0.47
9,2024-09-17 06:02:06.000,0,1004.05,27.11,100,1264.17,0.51
9,2024-09-17 06:03:06.000,0,1004.03,27.11,100,1325,0.5
9,2024-09-17 06:04:06.000,0,1004.03,27.13,100,1384.17,0.51
9,2024-09-17 06:05:06.000,0,1004.02,27.16,100,1445,0.56
9,2024-09-17 06:06:06.000,0,1004.02,27.2,100,1512.5,0.66
9,2024-09-17 06:07:06.000,0,1003.99,27.2,100,1581.67,0.68
9,2024-09-17 06:08:06.000,0,1003.97,27.23,100,1653.33,0.81
9,2024-09-17 06:09:06.000,0,1003.97,27.24,100,1722.5,0.87
9,2024-09-17 06:10:06.000,0,1003.94,27.26,100,1794.17,0.88
9,2024-09-17 06:11:06.000,0,1003.94,27.24,100,1864.17,1.01
9,2024-09-17 06:12:06.000,0,1003.91,27.22,100,1934.17,1.09
9,2024-09-17 06:13:06.000,0,1003.92,27.2,100,2012.5,1.25
9,2024-09-17 06:14:06.000,0,1003.92,27.2,100,2095.83,1.25
9,2024-09-17 06:15:06.000,0,1003.96,27.23,100,2183.33,1.31
9,2024-09-17 06:16:06.000,0,1003.94,27.27,100,2266.67,1.47
9,2024-09-17 06:17:06.000,0,1003.95,27.26,100,2345.83,1.56
9,2024-09-17 06:18:06.000,0,1003.97,27.31,100,2419.17,1.75
9,2024-09-17 06:19:06.000,0,1003.98,27.29,100,2501.67,1.79
9,2024-09-17 06:20:06.000,0,1004.02,27.3,100,2589.17,2.03
9,2024-09-17 06:21:06.000,0,1004,27.34,100,2680,2.12
9,2024-09-17 06:22:06.000,0,1004,27.36,100,2780.83,2.36
9,2024-09-17 06:23:06.000,0,1004.01,27.4,100,2877.5,2.62
9,2024-09-17 06:24:06.000,0,1003.99,27.4,100,2962.5,2.72
9,2024-09-17 06:25:06.000,0,1004,27.43,100,3045.83,3.01
9,2024-09-17 06:26:06.000,0,1003.98,27.43,100,3148.33,3.13
9,2024-09-17 06:27:06.000,0,1004.03,27.5,100,3265.83,3.4
9,2024-09-17 06:28:06.000,0,1004.03,27.54,100,3376.67,3.74
9,2024-09-17 06:29:06.000,0,1003.99,27.56,100,3478.33,3.9
9,2024-09-17 06:30:06.000,0,1004.03,27.58,100,3565,3.98
9,2024-09-17 06:31:06.000,0,1004.01,27.58,100,3640.83,4.27
9,2024-09-17 06:32:06.000,0,1004.03,27.65,100,3725.83,4.6
9,2024-09-17 06:33:06.000,0,1004.03,27.68,100,3805,4.69
9,2024-09-17 06:34:06.000,0,1004.07,27.74,100,3876.67,4.82
9,2024-09-17 06:35:06.000,0,1004.03,27.76,100,3937.5,5.04
9,2024-09-17 06:36:06.000,0,1004.09,27.79,100,4003.33,5.18
9,2024-09-17 06:37:06.000,0,1004.06,27.84,100,4076.67,5.5
9,2024-09-17 06:38:06.000,0,1004.09,27.91,100,4160.83,5.57
9,2024-09-17 06:39:06.000,0,1004.07,27.94,100,4236.67,5.74
9,2024-09-17 06:40:06.000,0,1004.02,27.97,100,4320.83,6.03
9,2024-09-17 06:41:06.000,0,1004.08,27.98,100,4381.67,6.2
9,2024-09-17 06:42:06.000,0,1004.07,28.01,100,4444.17,6.53
9,2024-09-17 06:43:06.000,0,1004.06,28.05,100,4502.5,6.33
9,2024-09-17 06:44:06.000,0,1004.04,28.05,100,4567.5,6.66
9,2024-09-17 06:45:06.000,0,1004.1,28.12,100,4640,6.74
9,2024-09-17 06:46:06.000,0,1004.13,28.16,100,4701.67,7.11
9,2024-09-17 06:47:06.000,0,1004.15,28.18,100,4761.67,7.24
9,2024-09-17 06:48:06.000,0,1004.08,28.22,100,4820.83,7.38
9,2024-09-17 06:49:06.000,0,1004.09,28.29,100,4876.67,7.62
9,2024-09-17 06:50:06.000,0,1004.11,28.32,100,4920,7.76
9,2024-09-17 06:51:06.000,0,1004.08,28.34,100,4961.67,7.76
9,2024-09-17 06:52:06.000,0,1004.09,28.37,99.49,5002.5,8.29
9,2024-09-17 06:53:06.000,0,1004.11,28.46,100,5028.33,8.44
9,2024-09-17 06:54:06.000,0,1004.05,28.51,100,5071.67,9.04
9,2024-09-17 06:55:06.000,0,1004.09,28.55,100,5120,9.34
9,2024-09-17 06:56:06.000,0,1004.07,28.59,100,5183.33,9.65
9,2024-09-17 06:57:06.000,0,1004.04,28.6,98.31,5290,9.71
9,2024-09-17 06:58:06.000,0,1004,28.63,98.83,5424.17,9.77
9,2024-09-17 06:59:06.000,0,1004,28.64,97.67,5519.17,10.11
9,2024-09-17 07:00:06.000,0,1004,28.69,98.81,5643.33,10.34
9,2024-09-17 07:01:06.000,0,1003.99,28.74,99.54,5724.17,10.82
9,2024-09-17 07:02:06.000,0,1004.01,28.79,99.25,5761.67,10.53
9,2024-09-17 07:03:06.000,0,1004.01,28.85,99.66,5776.67,10.43
9,2024-09-17 07:04:06.000,0,1004.03,28.9,99.99,5765.83,10.34
9,2024-09-17 07:05:06.000,0,1004.04,28.95,100,5737.5,9.55
9,2024-09-17 07:06:06.000,0,1004.04,28.98,100,5550.83,9.12
9,2024-09-17 07:07:06.000,0,1004.02,29.02,100,5490.83,9.16
9,2024-09-17 07:08:06.000,0,1004.01,29,96.55,5517.5,9.18
9,2024-09-17 07:09:06.000,0,1004.05,28.95,95.2,5540.83,9.16
9,2024-09-17 07:10:06.000,0,1004.07,28.93,96.2,5567.5,9.22
9,2024-09-17 07:11:06.000,0,1004.04,28.93,93.76,5595.83,9.52
9,2024-09-17 07:12:06.000,0,1004.04,28.96,95.77,5615,9.67
9,2024-09-17 07:13:06.000,0,1004.04,28.99,95.78,5646.67,9.65
9,2024-09-17 07:14:06.000,0,1004.02,29.03,96.45,5681.67,9.71
9,2024-09-17 07:15:06.000,0,1004.01,29.04,94.47,5705.83,9.67
9,2024-09-17 07:16:06.000,0,1004,29.05,94.78,5739.17,10.11
9,2024-09-17 07:17:06.000,0,1004.02,29.07,93.31,5762.5,9.71
9,2024-09-17 07:18:06.000,0,1004.03,29.07,92.32,5785.83,10.09
9,2024-09-17 07:19:06.000,0,1004.03,29.07,94.42,5813.33,10.24
9,2024-09-17 07:20:06.000,0,1004.08,29.13,93.76,5846.67,10.18
9,2024-09-17 07:21:06.000,0,1004.05,29.17,93.68,5864.17,10.34
9,2024-09-17 07:22:06.000,0,1004.09,29.14,90.83,5885.83,10.21
9,2024-09-17 07:23:06.000,0,1004.07,29.16,93.64,5916.67,10.24
9,2024-09-17 07:24:06.000,0,1004.08,29.2,93.92,5955.83,10.41
9,2024-09-17 07:25:06.000,0,1004.05,29.21,91.66,5978.33,10.5
9,2024-09-17 07:26:06.000,0,1004.06,29.21,92.39,6013.33,10.76
9,2024-09-17 07:27:06.000,0,1004.09,29.17,90.62,6036.67,10.89
9,2024-09-17 07:28:06.000,0,1004.09,29.11,90.68,6057.5,10.82
9,2024-09-17 07:29:06.000,0,1004.11,29.15,92.05,6085,10.96
9,2024-09-17 07:30:06.000,0,1004.12,29.19,91.45,6117.5,10.93
9,2024-09-17 07:31:06.000,0,1004.1,29.25,91.08,6142.5,11.06
9,2024-09-17 07:32:06.000,0,1004.14,29.32,92.69,6164.17,11.06
9,2024-09-17 07:33:06.000,0,1004.17,29.35,92.77,6182.5,11.09
9,2024-09-17 07:34:06.000,0,1004.16,29.38,93.54,6208.33,11.53
9,2024-09-17 07:35:06.000,0,1004.16,29.42,93,6234.17,11.42
9,2024-09-17 07:36:06.000,0,1004.18,29.46,92.87,6254.17,11.53
9,2024-09-17 07:37:06.000,0,1004.19,29.46,90.37,6277.5,11.53
9,2024-09-17 07:38:06.000,0,1004.18,29.49,93.03,6293.33,11.56
9,2024-09-17 07:39:06.000,0,1004.21,29.51,92.81,6317.5,11.6
9,2024-09-17 07:40:06.000,0,1004.22,29.54,92.94,6340,11.56
9,2024-09-17 07:41:06.000,0,1004.23,29.54,91.8,6359.17,11.67
9,2024-09-17 07:42:06.000,0,1004.25,29.57,90.66,6386.67,11.74
9,2024-09-17 07:43:06.000,0,1004.24,29.59,91.71,6400.83,11.67
9,2024-09-17 07:44:06.000,0,1004.24,29.62,92.27,6429.17,11.74
9,2024-09-17 07:45:06.000,0,1004.29,29.64,91.68,6458.33,11.74
9,2024-09-17 07:46:06.000,0,1004.29,29.68,92.45,6487.5,11.8
9,2024-09-17 07:47:06.000,0,1004.3,29.7,91.24,6513.33,12.25
9,2024-09-17 07:48:06.000,0,1004.31,29.77,91.95,6552.5,12.25
9,2024-09-17 07:49:06.000,0,1004.36,29.8,92.01,6576.67,12.36
