LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2,2024-09-23 15:51:07.000,0,1006.43,28.61,100,2361.67,1.71
2,2024-09-23 15:52:07.000,0,1006.42,28.42,100,2344.17,1.58
2,2024-09-23 15:53:07.000,0,1006.42,28.13,100,2250.83,1.55
2,2024-09-23 15:54:07.000,0,1006.46,28.1,100,2191.67,1.41
2,2024-09-23 15:55:07.000,0,1006.48,27.91,100,2160.83,1.37
2,2024-09-23 15:56:07.000,0,1006.46,27.9,100,2160,1.37
2,2024-09-23 15:57:07.000,0,1006.45,27.86,100,2203.33,1.51
2,2024-09-23 15:58:07.000,0,1006.49,27.8,100,2241.67,1.55
2,2024-09-23 15:59:07.000,0,1006.51,27.77,100,2285,1.74
2,2024-09-23 16:00:07.000,0,1006.49,27.8,100,2333.33,1.75
2,2024-09-23 16:01:07.000,0,1006.48,27.83,100,2303.33,1.75
2,2024-09-23 16:02:07.000,0,1006.55,27.76,100,2285.83,1.6
2,2024-09-23 16:03:07.000,0,1006.51,27.73,100,2293.33,1.61
2,2024-09-23 16:04:07.000,0,1006.51,27.57,100,2342.5,1.76
2,2024-09-23 16:05:07.000,0,1006.49,27.51,100,2376.67,1.79
2,2024-09-23 16:06:07.000,0,1006.47,27.57,100,2376.67,1.81
2,2024-09-23 16:07:07.000,0,1006.5,27.59,100,2393.33,1.78
2,2024-09-23 16:08:07.000,0,1006.5,27.59,100,2360.83,1.81
2,2024-09-23 16:09:07.000,0,1006.52,27.59,100,2322.5,1.76
2,2024-09-23 16:10:07.000,0,1006.54,27.57,100,2279.17,1.72
2,2024-09-23 16:11:07.000,0,1006.57,27.55,100,2213.33,1.58
2,2024-09-23 16:12:07.000,0,1006.6,27.54,100,2149.17,1.37
2,2024-09-23 16:13:07.000,0,1006.56,27.46,100,2091.67,1.36
2,2024-09-23 16:14:07.000,0,1006.6,27.34,100,2060,1.3
2,2024-09-23 16:15:07.000,0,1006.57,27.33,100,2035,1.3
2,2024-09-23 16:16:07.000,0,1006.57,27.32,100,2023.33,1.26
2,2024-09-23 16:17:07.000,0,1006.55,27.34,100,2019.17,1.27
2,2024-09-23 16:18:07.000,0,1006.6,27.35,100,2020,1.3
2,2024-09-23 16:19:07.000,0,1006.58,27.3,100,1915.83,1.11
2,2024-09-23 16:20:07.000,0,1006.62,27.35,100,1773.33,0.92
2,2024-09-23 16:21:07.000,0,1006.65,27.41,100,1718.33,0.87
2,2024-09-23 16:22:07.000,0,1006.68,27.48,100,1608.33,0.75
2,2024-09-23 16:23:07.000,0,1006.67,27.52,100,1465,0.68
2,2024-09-23 16:24:07.000,0,1006.68,27.59,100,1396.67,0.59
2,2024-09-23 16:25:07.000,0,1006.67,27.66,100,1323.33,0.54
2,2024-09-23 16:26:07.000,0,1006.66,27.72,100,1265,0.53
2,2024-09-23 16:27:07.000,0,1006.65,27.75,100,1220,0.52
2,2024-09-23 16:28:07.000,0,1006.64,27.82,100,1214.17,0.49
2,2024-09-23 16:29:07.000,0,1006.62,27.82,100,1207.5,0.51
2,2024-09-23 16:30:07.000,0,1006.59,27.83,100,1216.67,0.48
2,2024-09-23 16:31:07.000,0,1006.65,27.85,100,1166.67,0.43
2,2024-09-23 16:32:07.000,0,1006.65,27.82,100,1137.5,0.4
2,2024-09-23 16:33:07.000,0,1006.68,27.78,100,1090.83,0.39
2,2024-09-23 16:34:07.000,0,1006.66,27.73,100,1045,0.33
2,2024-09-23 16:35:07.000,0,1006.65,27.72,100,1018.33,0.32
2,2024-09-23 16:36:07.000,0,1006.67,27.7,100,985,0.32
2,2024-09-23 16:37:07.000,0,1006.69,27.68,100,939.17,0.29
2,2024-09-23 16:38:07.000,0,1006.71,27.67,100,870.83,0.28
2,2024-09-23 16:39:07.000,0,1006.72,27.67,100,812.5,0.28
2,2024-09-23 16:40:07.000,0,1006.74,27.67,100,770.83,0.22
2,2024-09-23 16:41:07.000,0,1006.77,27.67,100,741.67,0.21
2,2024-09-23 16:42:07.000,0,1006.75,27.64,100,720,0.2
2,2024-09-23 16:43:07.000,0,1006.77,27.59,100,705,0.19
2,2024-09-23 16:44:07.000,0,1006.8,27.59,100,666.67,0.2
2,2024-09-23 16:45:07.000,0,1006.84,27.61,100,653.33,0.18
2,2024-09-23 16:46:07.000,0,1006.82,27.64,100,646.67,0.14
2,2024-09-23 16:47:07.000,0,1006.86,27.63,100,668.33,0.14
2,2024-09-23 16:48:07.000,0,1006.85,27.63,100,665.83,0.14
2,2024-09-23 16:49:07.000,0,1006.85,27.65,100,651.67,0.18
2,2024-09-23 16:50:07.000,0,1006.84,27.66,100,633.33,0.14
2,2024-09-23 16:51:07.000,0,1006.85,27.66,100,631.67,0.17
2,2024-09-23 16:52:07.000,0,1006.86,27.69,100,651.67,0.18
2,2024-09-23 16:53:07.000,0,1006.83,27.7,100,691.67,0.19
2,2024-09-23 16:54:07.000,0,1006.86,27.61,100,725.83,0.21
2,2024-09-23 16:55:07.000,0,1006.86,27.64,100,731.67,0.22
2,2024-09-23 16:56:07.000,0,1006.84,27.65,100,750,0.21
2,2024-09-23 16:57:07.000,0,1006.85,27.64,100,760.83,0.19
2,2024-09-23 16:58:07.000,0,1006.86,27.66,100,755.83,0.21
2,2024-09-23 16:59:07.000,0,1006.83,27.65,100,752.5,0.21
2,2024-09-23 17:00:07.000,0,1006.84,27.61,100,735,0.21
2,2024-09-23 17:01:07.000,0,1006.87,27.6,100,712.5,0.2
2,2024-09-23 17:02:07.000,0,1006.88,27.53,100,693.33,0.2
2,2024-09-23 17:03:07.000,0,1006.86,27.49,100,660,0.19
2,2024-09-23 17:04:07.000,0,1006.89,27.44,100,628.33,0.18
2,2024-09-23 17:05:07.000,0,1006.88,27.42,100,605,0.13
2,2024-09-23 17:06:07.000,0,1006.89,27.39,100,560.83,0.12
2,2024-09-23 17:07:07.000,0,1006.9,27.4,100,507.5,0.12
2,2024-09-23 17:08:07.000,0,1006.89,27.33,100,474.17,0.12
2,2024-09-23 17:09:07.000,0,1006.91,27.26,100,440,0.08
2,2024-09-23 17:10:07.000,0,1006.89,27.22,100,405.83,0.1
2,2024-09-23 17:11:07.000,0,1006.93,27.28,100,382.5,0.06
2,2024-09-23 17:12:07.000,0,1006.93,27.34,100,355.83,0.06
2,2024-09-23 17:13:07.000,0,1006.92,27.38,100,349.17,0.06
2,2024-09-23 17:14:07.000,0,1006.93,27.41,100,353.33,0.06
2,2024-09-23 17:15:07.000,0,1006.95,27.44,100,357.5,0.06
2,2024-09-23 17:16:07.000,0,1006.98,27.45,100,360,0.06
2,2024-09-23 17:17:07.000,0,1006.98,27.49,100,345.83,0.07
2,2024-09-23 17:18:07.000,0,1006.95,27.47,100,320,0.06
2,2024-09-23 17:19:07.000,0,1006.97,27.36,100,284.17,0.05
2,2024-09-23 17:20:07.000,0,1006.97,27.32,100,245.83,0.03
2,2024-09-23 17:21:07.000,0,1006.97,27.31,100,210.83,0.02
2,2024-09-23 17:22:07.000,0,1006.96,27.29,100,186.67,0.02
2,2024-09-23 17:23:07.000,0,1006.95,27.27,100,175.83,0.02
2,2024-09-23 17:24:07.000,0,1006.97,27.26,100,160,0.02
2,2024-09-23 17:25:07.000,0,1006.94,27.3,100,153.33,0.02
2,2024-09-23 17:26:07.000,0,1006.94,27.31,100,148.33,0.02
2,2024-09-23 17:27:07.000,0,1006.93,27.34,100,150,0.02
2,2024-09-23 17:28:07.000,0,1006.93,27.35,100,148.33,0.02
2,2024-09-23 17:29:07.000,0,1006.94,27.33,100,150.83,0.02
2,2024-09-23 17:30:07.000,0,1006.95,27.28,100,150.83,0.01
2,2024-09-23 17:31:07.000,0,1006.93,27.24,100,150.83,0.02
2,2024-09-23 17:32:07.000,0,1006.91,27.22,100,150.83,0.01
2,2024-09-23 17:33:07.000,0,1006.93,27.22,100,147.5,0.01
2,2024-09-23 17:34:07.000,0,1006.95,27.18,100,142.5,0.01
2,2024-09-23 17:35:07.000,0,1006.95,27.18,100,133.33,0.01
2,2024-09-23 17:36:07.000,0,1006.94,27.16,100,120,0.01
2,2024-09-23 17:37:07.000,0,1006.96,27.16,100,105,0.01
2,2024-09-23 17:38:07.000,0,1006.95,27.17,100,90,0.01
2,2024-09-23 17:39:07.000,0,1007,27.17,100,78.33,0
2,2024-09-23 17:40:07.000,0,1007,27.19,100,69.17,0
2,2024-09-23 17:41:07.000,0,1007.01,27.23,100,62.5,0
2,2024-09-23 17:42:07.000,0,1007.05,27.27,100,55.83,0
2,2024-09-23 17:43:07.000,0,1007.04,27.31,100,50.83,0
2,2024-09-23 17:44:07.000,0,1007.02,27.29,100,46.67,0
2,2024-09-23 17:45:07.000,0,1007.01,27.26,100,41.67,0
2,2024-09-23 17:46:07.000,0,1006.99,27.19,100,37.5,0
2,2024-09-23 17:47:07.000,0,1007.03,27.14,100,34.17,0
2,2024-09-23 17:48:07.000,0,1007.08,27.08,100,30,0
2,2024-09-23 17:49:07.000,0,1007.04,27.06,100,25,0
2,2024-09-23 17:50:07.000,0,1007.09,27.05,100,20.83,0
2,2024-09-24 05:32:07.000,0,1006.99,25.68,100,23.33,0
2,2024-09-24 05:33:07.000,0,1006.99,25.68,100,29.17,0
2,2024-09-24 05:34:07.000,0,1007.01,25.67,100,35.83,0
2,2024-09-24 05:35:07.000,0,1007.05,25.66,100,45,0
2,2024-09-24 05:36:07.000,0,1007.07,25.67,100,57.5,0
2,2024-09-24 05:37:07.000,0,1007.04,25.65,100,71.67,0
2,2024-09-24 05:38:07.000,0,1007.05,25.67,100,90.83,0
2,2024-09-24 05:39:07.000,0,1007.05,25.69,100,110,0.01
2,2024-09-24 05:40:07.000,0,1007.05,25.68,100,129.17,0.02
2,2024-09-24 05:41:07.000,0,1007.08,25.69,100,150,0.02
2,2024-09-24 05:42:07.000,0,1007.07,25.69,100,175,0.02
2,2024-09-24 05:43:07.000,0,1007.05,25.68,100,204.17,0.03
2,2024-09-24 05:44:07.000,0,1007.1,25.67,100,237.5,0.03
2,2024-09-24 05:45:07.000,0,1007.07,25.67,100,275,0.05
2,2024-09-24 05:46:07.000,0,1007.07,25.68,100,318.33,0.06
2,2024-09-24 05:47:07.000,0,1007.1,25.67,100,374.17,0.1
2,2024-09-24 05:48:07.000,0,1007.11,25.66,100,437.5,0.12
2,2024-09-24 05:49:07.000,0,1007.11,25.66,100,486.67,0.13
2,2024-09-24 05:50:07.000,0,1007.17,25.66,100,525.83,0.18
2,2024-09-24 05:51:07.000,0,1007.18,25.67,100,571.67,0.2
2,2024-09-24 05:52:07.000,0,1007.19,25.67,100,620.83,0.21
2,2024-09-24 05:53:07.000,0,1007.21,25.69,100,680.83,0.24
2,2024-09-24 05:54:07.000,0,1007.24,25.71,100,739.17,0.28
2,2024-09-24 05:55:07.000,0,1007.21,25.73,100,789.17,0.31
2,2024-09-24 05:56:07.000,0,1007.24,25.76,100,832.5,0.32
2,2024-09-24 05:57:07.000,0,1007.2,25.76,100,872.5,0.32
2,2024-09-24 05:58:07.000,0,1007.2,25.75,100,914.17,0.32
2,2024-09-24 05:59:07.000,0,1007.23,25.69,100,952.5,0.32
2,2024-09-24 06:00:07.000,0,1007.2,25.68,100,1006.67,0.41
2,2024-09-24 06:01:07.000,0,1007.2,25.7,100,1069.17,0.43
2,2024-09-24 06:02:07.000,0,1007.2,25.71,100,1175.83,0.52
2,2024-09-24 06:03:07.000,0,1007.26,25.75,100,1315.83,0.6
2,2024-09-24 06:04:07.000,0,1007.25,25.77,100,1433.33,0.74
2,2024-09-24 06:05:07.000,0,1007.27,25.79,100,1544.17,0.84
2,2024-09-24 06:06:07.000,0,1007.28,25.8,100,1706.67,1.05
2,2024-09-24 06:07:07.000,0,1007.25,25.82,100,1870.83,1.3
2,2024-09-24 06:08:07.000,0,1007.27,25.83,100,2032.5,1.56
2,2024-09-24 06:09:07.000,0,1007.28,25.84,100,2250.83,2.04
2,2024-09-24 06:10:07.000,0,1007.3,25.85,100,2582.5,3.06
2,2024-09-24 06:11:07.000,0,1007.28,25.83,100,2832.5,3.9
2,2024-09-24 06:12:07.000,0,1007.35,25.8,100,2820.83,3.38
2,2024-09-24 06:13:07.000,0,1007.29,25.81,100,3261.67,4.97
2,2024-09-24 06:14:07.000,0,1007.32,25.84,100,3880,8.76
2,2024-09-24 06:15:07.000,0,1007.34,25.86,100,4150,9.98
2,2024-09-24 06:16:07.000,0,1007.36,25.93,100,4460,11.29
2,2024-09-24 06:17:07.000,0,1007.33,25.99,100,4773.33,13.91
2,2024-09-24 06:18:07.000,0,1007.38,26.06,100,4838.33,13.22
2,2024-09-24 06:19:07.000,0,1007.38,26.1,100,5134.17,14.79
2,2024-09-24 06:20:07.000,0,1007.37,26.08,100,5339.17,15.65
2,2024-09-24 06:21:07.000,0,1007.38,26.15,100,5503.33,16.4
2,2024-09-24 06:22:07.000,0,1007.4,26.15,100,5598.33,16.32
2,2024-09-24 06:23:07.000,0,1007.4,26.16,100,5395,13.44
2,2024-09-24 06:24:07.000,0,1007.39,26.16,100,5511.67,13.88
2,2024-09-24 06:25:07.000,0,1007.37,26.23,100,5719.17,14.74
2,2024-09-24 06:26:07.000,0,1007.36,26.3,100,6085,17.85
2,2024-09-24 06:27:07.000,0,1007.36,26.4,100,6134.17,18.53
2,2024-09-24 06:28:07.000,0,1007.4,26.51,100,6128.33,18.06
2,2024-09-24 06:29:07.000,0,1007.37,26.58,100,5806.67,14.87
2,2024-09-24 06:30:07.000,0,1007.41,26.63,100,5436.67,11.08
2,2024-09-24 06:31:07.000,0,1007.4,26.71,100,6287.5,16.53
2,2024-09-24 06:32:07.000,0,1007.37,26.71,100,7152.5,24.16
2,2024-09-24 06:33:07.000,0,1007.38,26.77,100,7719.17,28.51
2,2024-09-24 06:34:07.000,0,1007.42,26.83,100,7767.5,28.51
2,2024-09-24 06:35:07.000,0,1007.44,26.88,100,7799.17,28.51
2,2024-09-24 06:36:07.000,0,1007.4,26.96,100,8002.5,29.77
2,2024-09-24 06:37:07.000,0,1007.39,27.03,100,8114.17,31.53
2,2024-09-24 06:38:07.000,0,1007.38,27.12,100,8205.83,33.01
2,2024-09-24 06:39:07.000,0,1007.39,27.2,100,7887.5,30.42
2,2024-09-24 06:40:07.000,0,1007.39,27.28,100,7473.33,24.6
2,2024-09-24 06:41:07.000,0,1007.38,27.3,100,6574.17,17.1
2,2024-09-24 06:42:07.000,0,1007.4,27.35,100,6392.5,15.33
2,2024-09-24 06:43:07.000,0,1007.38,27.36,100,7057.5,20.2
2,2024-09-24 06:44:07.000,0,1007.44,27.37,100,7405,22.33
2,2024-09-24 06:45:07.000,0,1007.42,27.38,100,7612.5,23.23
2,2024-09-24 06:46:07.000,0,1007.46,27.38,100,7535,21.62
2,2024-09-24 06:47:07.000,0,1007.41,27.39,100,8279.17,26.73
2,2024-09-24 06:48:07.000,0,1007.44,27.36,100,9897.5,42.98
2,2024-09-24 06:49:07.000,0,1007.41,27.38,100,10844.17,54.26
2,2024-09-24 06:50:07.000,0,1007.45,27.44,100,11380.83,61.08
2,2024-09-24 06:51:07.000,0,1007.47,27.43,100,10673.33,51.98
2,2024-09-24 06:52:07.000,0,1007.46,27.46,100,9118.33,33.75
2,2024-09-24 06:53:07.000,0,1007.46,27.5,100,9710.83,38.93
2,2024-09-24 06:54:07.000,0,1007.5,27.54,100,10984.17,53.81
2,2024-09-24 06:55:07.000,0,1007.56,27.54,100,10569.17,47.6
2,2024-09-24 06:56:07.000,0,1007.51,27.44,100,12410,72.41
2,2024-09-24 06:57:07.000,0,1007.54,27.44,100,9624.17,35.04
2,2024-09-24 06:58:07.000,0,1007.59,27.47,100,12122.5,64.15
2,2024-09-24 06:59:07.000,0,1007.58,27.55,100,14545.83,102.33
2,2024-09-24 07:00:07.000,0,1007.6,27.6,100,15044.17,100.52
2,2024-09-24 07:01:07.000,0,1007.61,27.56,100,16665,132.84
2,2024-09-24 07:02:07.000,0,1007.63,27.67,100,15997.5,124.98
2,2024-09-24 07:03:07.000,0,1007.64,27.73,100,16023.33,124.98
2,2024-09-24 07:04:07.000,0,1007.68,27.69,100,16548.33,133.99
2,2024-09-24 07:05:07.000,0,1007.67,27.77,100,17081.67,143.51
2,2024-09-24 07:06:07.000,0,1007.71,27.72,100,17490.83,150.78
2,2024-09-24 07:07:07.000,0,1007.67,27.67,100,17795.83,156.74
2,2024-09-24 07:08:07.000,0,1007.72,27.83,100,17555,150.54
2,2024-09-24 07:09:07.000,0,1007.75,28,100,18144.17,163.31
2,2024-09-24 07:10:07.000,0,1007.78,28.1,100,17742.5,151.68
2,2024-09-24 07:11:07.000,0,1007.79,28.11,100,14856.67,94.2
2,2024-09-24 07:12:07.000,0,1007.77,28.16,100,14832.5,93.49
2,2024-09-24 07:13:07.000,0,1007.79,28.22,100,17397.5,137.35
2,2024-09-24 07:14:07.000,0,1007.79,28.26,100,19015,171.6
2,2024-09-24 07:15:07.000,0,1007.8,28.31,100,19720,186.74
2,2024-09-24 07:16:07.000,0,1007.82,28.38,100,19805,188.23
2,2024-09-24 07:17:07.000,0,1007.81,28.41,100,20287.5,198.4
2,2024-09-24 07:18:07.000,0,1007.88,28.44,100,21032.5,214.48
2,2024-09-24 07:19:07.000,0,1007.87,28.52,100,19892.5,187.02
2,2024-09-24 07:20:07.000,0,1007.88,28.62,100,20437.5,201.23
2,2024-09-24 07:21:07.000,0,1007.85,28.67,100,19881.67,187.13
2,2024-09-24 07:22:07.000,0,1007.87,28.68,100,16880.83,124.89
2,2024-09-24 07:23:07.000,0,1007.87,28.72,100,12850.83,62.18
2,2024-09-24 07:24:07.000,0,1007.9,28.72,100,11424.17,45.1
2,2024-09-24 07:25:07.000,0,1007.89,28.75,100,12449.17,57.75
2,2024-09-24 07:26:07.000,0,1007.9,28.69,100,10501.67,37.52
2,2024-09-24 07:27:07.000,0,1007.95,28.6,100,9445,29.55
2,2024-09-24 07:28:07.000,0,1007.92,28.57,100,8693.33,24.46
2,2024-09-24 07:29:07.000,0,1007.94,28.45,100,8233.33,21.58
2,2024-09-24 07:30:07.000,0,1007.94,28.37,100,7900,19.76
2,2024-09-24 07:31:07.000,0,1007.95,28.31,100,7651.67,18.06
2,2024-09-24 07:32:07.000,0,1007.94,28.24,100,7479.17,17.05
2,2024-09-24 07:33:07.000,0,1007.94,28.19,100,7432.5,17.05
2,2024-09-24 07:34:07.000,0,1008.01,28.12,100,7544.17,17.19
2,2024-09-24 07:35:07.000,0,1008,28.11,100,7825,18.66
2,2024-09-24 07:36:07.000,0,1008.01,28.01,100,8701.67,24.4
2,2024-09-24 07:37:07.000,0,1008,28.02,100,8408.33,22.37
2,2024-09-24 07:38:07.000,0,1008.03,28.02,100,8610,23.48
2,2024-09-24 07:39:07.000,0,1008.03,28.02,100,10076.67,34.05
2,2024-09-24 07:40:07.000,0,1008.02,27.98,100,11025.83,40.4
2,2024-09-24 07:41:07.000,0,1008.02,28.04,100,15475.83,91.2
2,2024-09-24 07:42:07.000,0,1008.01,28.13,100,23955.83,255.35
2,2024-09-24 07:43:07.000,0,1008.01,28.16,100,24460.83,263.91
2,2024-09-24 07:44:07.000,0,1008.01,28.23,100,24318.33,257.45
2,2024-09-24 07:45:07.000,0,1007.99,28.33,100,19669.17,153.15
2,2024-09-24 07:46:07.000,0,1008,28.34,100,16315,95.75
2,2024-09-24 07:47:07.000,0,1008,28.42,100,17082.5,105.58
2,2024-09-24 07:48:07.000,0,1008,28.59,100,20363.33,156.49
2,2024-09-24 07:49:07.000,0,1007.99,28.78,100,22800,200.94
2,2024-09-24 07:50:07.000,0,1008,28.89,100,18183.33,114.91
2,2024-09-24 07:51:07.000,0,1007.99,28.88,100,18908.33,125.57
2,2024-09-24 07:52:07.000,0,1007.99,29.04,100,19330,132.15
2,2024-09-24 07:53:07.000,0,1007.99,29.13,100,18579.17,119.15
2,2024-09-24 07:54:07.000,0,1007.98,29.13,100,17920.83,110.24
2,2024-09-24 07:55:07.000,0,1008.01,29.21,100,17655.83,106.2
2,2024-09-24 07:56:07.000,0,1007.99,28.91,100,18172.5,112.26
2,2024-09-24 07:57:07.000,0,1008.02,29.01,100,19497.5,129.63
2,2024-09-24 07:58:07.000,0,1008.02,28.97,100,21913.33,166.3
2,2024-09-24 07:59:07.000,0,1008.02,29.08,100,25967.5,245.09
2,2024-09-24 08:00:07.000,0,1008.02,29.24,100,28280.83,292.74
2,2024-09-24 08:01:07.000,0,1008.04,29.41,100,30472.5,347.27
2,2024-09-24 08:02:07.000,0,1008.02,29.45,100,31052.5,358.55
