LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
7,2024-05-17 17:33:48.000,0,1006.5,25.09,80.51,2191.67,1
7,2024-05-17 17:34:48.000,0,1006.53,24.97,82.35,2460.83,1.22
7,2024-05-17 17:35:48.000,6.88,1006.54,24.84,84.33,2546.67,1.43
7,2024-05-17 17:36:48.000,0,1006.55,24.72,85.5,2727.5,1.57
7,2024-05-17 17:37:48.000,0,1006.53,24.62,85.28,2966.67,2.03
7,2024-05-17 17:38:48.000,0,1006.58,24.52,85.03,3311.67,2.39
7,2024-05-17 17:39:48.000,0,1006.59,24.31,84.04,3530,2.8
7,2024-05-17 17:40:48.000,0,1006.61,24.15,85.78,3692.5,3.05
7,2024-05-17 17:41:48.000,0,1006.65,24.04,87.04,3825,3.13
7,2024-05-17 17:42:48.000,0,1006.64,23.95,85.36,3873.33,3.18
7,2024-05-17 17:43:48.000,0,1006.69,23.85,86.75,3884.17,3.2
7,2024-05-17 17:44:48.000,0,1006.69,23.75,87.16,3825.83,3.13
7,2024-05-17 17:45:48.000,0,1006.68,23.68,88.05,3729.17,3.06
7,2024-05-17 17:46:48.000,0,1006.7,23.62,87.97,3564.17,2.71
7,2024-05-17 17:47:48.000,0,1006.7,23.58,88.94,3392.5,2.36
7,2024-05-17 17:48:48.000,0,1006.71,23.56,89.18,3217.5,2.1
7,2024-05-17 17:49:48.000,0,1006.72,23.57,90.26,3031.67,2
7,2024-05-17 17:50:48.000,0,1006.7,23.59,89.87,2816.67,1.74
7,2024-05-17 17:51:48.000,0,1006.76,23.64,89.52,2675.83,1.53
7,2024-05-17 17:52:48.000,0,1006.74,23.62,88.45,2475.83,1.42
7,2024-05-17 17:53:48.000,0,1006.77,23.64,89.45,2231.67,1.05
7,2024-05-17 17:54:48.000,0,1006.74,23.62,89.7,2009.17,0.96
7,2024-05-17 17:55:48.000,0,1006.7,23.61,89.38,1851.67,0.76
7,2024-05-17 17:56:48.000,0,1006.68,23.58,89.43,1748.33,0.65
7,2024-05-17 17:57:48.000,0,1006.65,23.56,89.21,1656.67,0.61
7,2024-05-17 17:58:48.000,0,1006.6,23.54,89.58,1570,0.58
7,2024-05-17 17:59:48.000,0,1006.57,23.5,88.81,1531.67,0.55
7,2024-05-17 18:00:48.000,0,1006.53,23.46,88.42,1526.67,0.57
7,2024-05-17 18:01:48.000,0,1006.51,23.39,88.97,1500,0.56
7,2024-05-17 18:02:48.000,0,1006.47,23.34,88.18,1440,0.54
7,2024-05-17 18:03:48.000,0,1006.49,23.3,89.76,1391.67,0.46
7,2024-05-17 18:04:48.000,0,1006.53,23.28,89.85,1405,0.46
7,2024-05-17 18:05:48.000,0,1006.47,23.24,89.53,1474.17,0.48
7,2024-05-17 18:06:48.000,0,1006.44,23.22,88.64,1567.5,0.6
7,2024-05-17 18:07:48.000,0,1006.46,23.18,89.02,1572.5,0.61
7,2024-05-17 18:08:48.000,0,1006.44,23.15,88.55,1498.33,0.59
7,2024-05-17 18:09:48.000,0,1006.51,23.12,88.62,1375,0.48
7,2024-05-17 18:10:48.000,0,1006.49,23.09,88.61,1252.5,0.42
7,2024-05-17 18:11:48.000,0,1006.51,23.08,89.27,1118.33,0.32
7,2024-05-17 18:12:48.000,0,1006.56,23.05,89.66,1020.83,0.28
7,2024-05-17 18:13:48.000,0,1006.56,23.04,89.05,943.33,0.23
7,2024-05-17 18:14:48.000,0,1006.55,23,89.55,858.33,0.21
7,2024-05-17 18:15:48.000,0,1006.55,22.97,89.82,785,0.18
7,2024-05-17 18:16:48.000,0,1006.55,22.95,90.06,736.67,0.14
7,2024-05-17 18:17:48.000,0,1006.54,22.93,89.56,700.83,0.17
7,2024-05-17 18:18:48.000,0,1006.51,22.91,89.32,669.17,0.13
7,2024-05-17 18:19:48.000,0,1006.54,22.91,90.56,612.5,0.12
7,2024-05-17 18:20:48.000,0,1006.54,22.9,89.95,555.83,0.1
7,2024-05-17 18:21:48.000,0,1006.54,22.89,90.21,511.67,0.09
7,2024-05-17 18:22:48.000,0,1006.49,22.89,90.59,480.83,0.07
7,2024-05-17 18:23:48.000,0,1006.47,22.89,90.23,447.5,0.06
7,2024-05-17 18:24:48.000,0,1006.42,22.89,91.08,407.5,0.05
7,2024-05-17 18:25:48.000,0,1006.47,22.93,91.11,366.67,0.04
7,2024-05-17 18:26:48.000,0,1006.5,22.93,91.18,323.33,0.05
7,2024-05-17 18:27:48.000,0,1006.48,22.9,90.67,280,0.03
7,2024-05-17 18:28:48.000,0,1006.49,22.88,90.71,240,0.02
7,2024-05-17 18:29:48.000,0,1006.48,22.86,91.35,209.17,0.02
7,2024-05-17 18:30:48.000,0,1006.48,22.86,91.58,185.83,0.01
7,2024-05-17 18:31:48.000,0,1006.53,22.86,91.45,166.67,0.01
7,2024-05-17 18:32:48.000,0,1006.54,22.86,91.05,149.17,0.01
7,2024-05-17 18:33:48.000,0,1006.5,22.87,91.43,133.33,0.01
7,2024-05-17 18:34:48.000,0,1006.58,22.85,90.87,118.33,0.01
7,2024-05-17 18:35:48.000,0,1006.57,22.85,91.03,104.17,0.01
7,2024-05-17 18:36:48.000,0,1006.58,22.84,90.96,89.17,0
7,2024-05-17 18:37:48.000,0,1006.62,22.83,91.25,75,0
7,2024-05-17 18:38:48.000,0,1006.63,22.81,91.1,61.67,0.01
7,2024-05-17 18:39:48.000,0,1006.65,22.79,90.85,50.83,0.01
7,2024-05-17 18:40:48.000,0,1006.65,22.75,90.71,41.67,0
7,2024-05-17 18:41:48.000,0,1006.67,22.74,91.63,34.17,0
7,2024-05-17 18:42:48.000,0,1006.63,22.69,90.76,27.5,0
7,2024-05-17 18:43:48.000,0,1006.59,22.69,90.98,21.67,0
7,2024-05-18 04:57:49.000,0,1005.4,19.9,94.49,22.5,0
7,2024-05-18 04:58:49.000,0,1005.44,19.9,94.37,28.33,0
7,2024-05-18 04:59:49.000,0,1005.41,19.9,94.28,35,0
7,2024-05-18 05:00:49.000,0,1005.46,19.9,94.2,42.5,0.01
7,2024-05-18 05:01:49.000,0,1005.42,19.9,94.22,53.33,0.01
7,2024-05-18 05:02:49.000,0,1005.4,19.9,94.2,65,0.01
7,2024-05-18 05:03:49.000,0,1005.38,19.9,94.2,81.67,0.01
7,2024-05-18 05:04:49.000,0,1005.36,19.92,94.32,103.33,0.02
7,2024-05-18 05:05:49.000,0,1005.33,19.93,94.06,135.83,0.04
7,2024-05-18 05:06:49.000,0,1005.36,19.95,93.88,180,0.06
7,2024-05-18 05:07:49.000,0,1005.4,19.97,93.91,225,0.1
7,2024-05-18 05:08:49.000,0,1005.42,19.98,93.91,269.17,0.12
7,2024-05-18 05:09:49.000,0,1005.42,19.97,93.77,315,0.16
7,2024-05-18 05:10:49.000,0,1005.41,19.96,93.54,365,0.18
7,2024-05-18 05:11:49.000,0,1005.4,19.98,93.61,415,0.22
7,2024-05-18 05:12:49.000,0,1005.47,19.98,93.57,459.17,0.21
7,2024-05-18 05:13:49.000,0,1005.44,20.01,93.57,503.33,0.21
7,2024-05-18 05:14:49.000,0,1005.46,20.01,93.4,557.5,0.3
7,2024-05-18 05:15:49.000,0,1005.42,20.02,93.32,620.83,0.32
7,2024-05-18 05:16:49.000,0,1005.43,20.03,93.22,686.67,0.34
7,2024-05-18 05:17:49.000,0,1005.45,20.04,93.26,758.33,0.42
7,2024-05-18 05:18:49.000,0,1005.45,20.05,93.2,844.17,0.46
7,2024-05-18 05:19:49.000,0,1005.43,20.06,93.06,943.33,0.6
7,2024-05-18 05:20:49.000,0,1005.48,20.07,93.01,1045.83,0.76
7,2024-05-18 05:21:49.000,0,1005.44,20.07,93.04,1145,0.78
7,2024-05-18 05:22:49.000,0,1005.4,20.08,92.93,1239.17,0.95
7,2024-05-18 05:23:49.000,0,1005.44,20.09,92.92,1338.33,1.01
7,2024-05-18 05:24:49.000,0,1005.41,20.12,92.9,1458.33,1.22
7,2024-05-18 05:25:49.000,0,1005.38,20.14,93.08,1584.17,1.31
7,2024-05-18 05:26:49.000,0,1005.41,20.17,93.07,1703.33,1.53
7,2024-05-18 05:27:49.000,0,1005.47,20.2,92.98,1822.5,1.72
7,2024-05-18 05:28:49.000,0,1005.49,20.22,92.92,1958.33,1.82
7,2024-05-18 05:29:49.000,0,1005.48,20.24,92.92,2113.33,2.13
7,2024-05-18 05:30:49.000,0,1005.53,20.26,92.89,2285.83,2.39
7,2024-05-18 05:31:49.000,0,1005.51,20.28,92.77,2471.67,2.71
7,2024-05-18 05:32:49.000,0,1005.55,20.31,92.74,2675,2.91
7,2024-05-18 05:33:49.000,0,1005.59,20.35,92.68,2898.33,3.53
7,2024-05-18 05:34:49.000,0,1005.6,20.39,92.51,3115.83,4.07
7,2024-05-18 05:35:49.000,0,1005.62,20.42,92.4,3332.5,4.7
7,2024-05-18 05:36:49.000,0,1005.62,20.44,92.47,3548.33,4.91
7,2024-05-18 05:37:49.000,0,1005.6,20.47,92.44,3755,5.46
7,2024-05-18 05:38:49.000,0,1005.58,20.5,92.25,3957.5,5.89
7,2024-05-18 05:39:49.000,0,1005.51,20.51,91.98,4183.33,6.43
7,2024-05-18 05:40:49.000,0,1005.57,20.57,91.91,4411.67,6.95
7,2024-05-18 05:41:49.000,0,1005.59,20.6,91.85,4647.5,7.64
7,2024-05-18 05:42:49.000,0,1005.58,20.65,91.69,4842.5,8.19
7,2024-05-18 05:43:49.000,0,1005.58,20.67,91.5,5013.33,8.66
7,2024-05-18 05:44:49.000,0,1005.62,20.72,91.36,5180.83,8.9
7,2024-05-18 05:45:49.000,0,1005.65,20.78,91.36,5338.33,9.4
7,2024-05-18 05:46:49.000,0,1005.61,20.81,91.15,5499.17,9.6
7,2024-05-18 05:47:49.000,0,1005.61,20.85,91.18,5675.83,10.2
7,2024-05-18 05:48:49.000,0,1005.62,20.88,90.76,5803.33,10.32
7,2024-05-18 05:49:49.000,0,1005.64,20.9,90.78,5921.67,10.44
7,2024-05-18 05:50:49.000,0,1005.63,20.92,90.29,6075.83,11.01
7,2024-05-18 05:51:49.000,0,1005.6,20.95,90.3,6197.5,11.04
7,2024-05-18 05:52:49.000,0,1005.61,20.97,90.26,6400.83,11.56
7,2024-05-18 05:53:49.000,0,1005.59,21.01,90.28,6626.67,12.25
7,2024-05-18 05:54:49.000,0,1005.59,21.04,89.9,6826.67,12.58
7,2024-05-18 05:55:49.000,0,1005.58,21.09,89.81,6987.5,13.19
7,2024-05-18 05:56:49.000,0,1005.59,21.13,89.45,7089.17,13.33
7,2024-05-18 05:57:49.000,0,1005.58,21.17,89.19,7188.33,13.44
7,2024-05-18 05:58:49.000,0,1005.58,21.22,89.09,7267.5,13.46
7,2024-05-18 05:59:49.000,0,1005.58,21.24,89.18,7253.33,13.12
7,2024-05-18 06:00:49.000,0,1005.59,21.28,88.99,7448.33,13.93
7,2024-05-18 06:01:49.000,0,1005.57,21.34,88.66,7678.33,14.83
7,2024-05-18 06:02:49.000,0,1005.6,21.35,88.2,7899.17,15.81
7,2024-05-18 06:03:49.000,0,1005.62,21.38,88.44,8093.33,16.42
7,2024-05-18 06:04:49.000,0,1005.65,21.43,88.22,8250,16.57
7,2024-05-18 06:05:49.000,0,1005.65,21.5,88.37,8603.33,18.29
7,2024-05-18 06:06:49.000,0,1005.66,21.55,87.69,8941.67,19.35
7,2024-05-18 06:07:49.000,0,1005.68,21.6,87.37,9309.17,20.55
7,2024-05-18 06:08:49.000,0,1005.7,21.67,87.41,9593.33,22.05
7,2024-05-18 06:09:49.000,0,1005.69,21.73,86.94,9845.83,22.7
7,2024-05-18 06:10:49.000,0,1005.68,21.79,86.68,10072.5,23.58
7,2024-05-18 06:11:49.000,0,1005.72,21.83,86.2,10333.33,24.75
7,2024-05-18 06:12:49.000,0,1005.74,21.91,86.43,10610,25.91
7,2024-05-18 06:13:49.000,0,1005.73,21.99,86.22,10851.67,26.88
7,2024-05-18 06:14:49.000,0,1005.73,22.05,85.66,11033.33,27.79
7,2024-05-18 06:15:49.000,0,1005.75,22.1,85.67,11200,28.86
7,2024-05-18 06:16:49.000,0,1005.71,22.14,85.41,11406.67,29.2
7,2024-05-18 06:17:49.000,0,1005.7,22.19,86.02,11641.67,30.29
7,2024-05-18 06:18:49.000,0,1005.71,22.25,84.38,11864.17,31.37
7,2024-05-18 06:19:49.000,0,1005.74,22.33,84.61,12003.33,31.62
7,2024-05-18 06:20:49.000,0,1005.73,22.4,84.24,12449.17,34.13
7,2024-05-18 06:21:49.000,0,1005.78,22.47,83.29,12804.17,36.24
7,2024-05-18 06:22:49.000,0,1005.79,22.56,83.24,13160,38.03
7,2024-05-18 06:23:49.000,0,1005.86,22.64,83.9,13901.67,40.95
7,2024-05-18 06:24:49.000,0,1005.87,22.74,83.01,19565.83,43.63
7,2024-05-18 06:25:49.000,0,1005.82,22.84,82.45,23870,47.74
7,2024-05-18 06:26:49.000,0,1005.84,22.98,81.77,27703.33,54.13
7,2024-05-18 06:27:49.000,0,1005.82,23.15,81.36,24876.67,57.34
7,2024-05-18 06:28:49.000,0,1005.82,23.39,80.05,25883.33,64.17
7,2024-05-18 06:29:49.000,0,1005.8,23.71,79.75,24638.33,75.62
7,2024-05-18 06:30:49.000,0,1005.78,24.14,78.49,29173.33,120.51
7,2024-05-18 06:31:49.000,0,1005.79,24.53,75.98,31021.67,197.27
7,2024-05-18 06:32:49.000,0,1005.75,25.06,73.23,33259.16,232.29
7,2024-05-18 06:33:49.000,0,1005.8,25.49,71.94,30277.5,188.5
7,2024-05-18 06:34:49.000,0,1005.84,25.85,70.76,29226.67,174.14
7,2024-05-18 06:35:49.000,0,1005.86,26.17,69.32,31308.33,202.02
7,2024-05-18 06:36:49.000,0,1005.87,26.49,67.57,31651.67,207.66
7,2024-05-18 06:37:49.000,0,1005.86,26.78,66.31,32310.83,216.97
7,2024-05-18 06:38:49.000,0,1005.87,27.07,65.62,31045.83,198.04
7,2024-05-18 06:39:49.000,0,1005.86,27.24,63.88,30070,183.02
7,2024-05-18 06:40:49.000,0,1005.92,26.98,65.04,14525.83,39.21
7,2024-05-18 06:41:49.000,0,1005.92,26.49,65.96,13870.83,36.18
7,2024-05-18 06:42:49.000,0,1005.97,26.08,68.05,14197.5,38.14
7,2024-05-18 06:43:49.000,0,1006.01,25.72,68.94,15102.5,42.48
7,2024-05-18 06:44:49.000,0,1006.08,25.43,70.33,15519.17,44.71
7,2024-05-18 06:45:49.000,0,1006.1,25.17,71.22,15437.5,44.34
7,2024-05-18 06:46:49.000,0,1006.1,24.99,72.03,14351.67,38.63
7,2024-05-18 06:47:49.000,0,1006.06,24.82,72.63,14103.33,37.92
7,2024-05-18 06:48:49.000,0,1006.06,24.73,73.17,14155,38.14
7,2024-05-18 06:49:49.000,0,1006.1,24.65,74.04,14378.33,39.28
7,2024-05-18 06:50:49.000,0,1006.05,24.57,73.82,14496.67,39.67
7,2024-05-18 06:51:49.000,0,1006.07,24.51,73.62,14539.17,40.54
7,2024-05-18 06:52:49.000,0,1006.06,24.48,74.2,14568.33,40.54
7,2024-05-18 06:53:49.000,0,1006.14,24.5,75.23,14620.83,40.66
7,2024-05-18 06:54:49.000,0,1006.16,24.52,75.22,14995.83,43.38
7,2024-05-18 06:55:49.000,0,1006.22,24.51,74.73,15814.17,48
7,2024-05-18 06:56:49.000,0,1006.26,24.56,74.66,16970,54.81
7,2024-05-18 06:57:49.000,0,1006.33,24.6,75.2,17920,61.06
7,2024-05-18 06:58:49.000,0,1006.34,24.64,74.76,18746.67,66.15
7,2024-05-18 06:59:49.000,0,1006.33,24.71,74.49,19310,69.76
7,2024-05-18 07:00:49.000,0,1006.35,24.77,73.49,19873.33,73.09
7,2024-05-18 07:01:49.000,0,1006.3,24.85,73.71,20440,75.78
7,2024-05-18 07:02:49.000,0,1006.29,24.97,73.08,20932.5,79.15
7,2024-05-18 07:03:49.000,0,1006.29,25.09,72.96,21264.17,81.34
7,2024-05-18 07:04:49.000,0,1006.24,25.2,72.77,21351.67,81.51
7,2024-05-18 07:05:49.000,0,1006.22,25.28,72.21,21382.5,81.67
7,2024-05-18 07:06:49.000,0,1006.21,25.39,72.03,21567.5,83.33
7,2024-05-18 07:07:49.000,0,1006.23,25.47,71.28,21900.83,84.83
7,2024-05-18 07:08:49.000,0,1006.25,25.54,70.8,21336.67,79.47
7,2024-05-18 07:09:49.000,0,1006.29,25.58,70.62,19326.67,67.49
7,2024-05-18 07:10:49.000,0,1006.33,25.61,70.26,19099.17,66
7,2024-05-18 07:11:49.000,0,1006.33,25.63,70.22,19281.67,67.28
7,2024-05-18 07:12:49.000,0,1006.36,25.66,70.31,19582.5,68.25
7,2024-05-18 07:13:49.000,0,1006.41,25.67,70.78,20130,71.85
7,2024-05-18 07:14:49.000,0,1006.42,25.67,69.93,20790,75.68
7,2024-05-18 07:15:49.000,0,1006.41,25.59,69.55,21407.5,79.7
7,2024-05-18 07:16:49.000,0,1006.42,25.61,70.88,22178.33,85.44
7,2024-05-18 07:17:49.000,0,1006.43,25.67,70.05,23127.5,91.45
7,2024-05-18 07:18:49.000,0,1006.47,25.77,69.34,24285.83,100.02
7,2024-05-18 07:19:49.000,0,1006.48,25.82,69.23,25514.17,109.25
7,2024-05-18 07:20:49.000,0,1006.48,25.92,69.55,26756.67,119
7,2024-05-18 07:21:49.000,0,1006.52,26.03,69.52,27872.5,128.25
7,2024-05-18 07:22:49.000,0,1006.53,26.16,68.43,28930.83,138.24
7,2024-05-18 07:23:49.000,0,1006.58,26.25,67.99,29779.17,145.85
7,2024-05-18 07:24:49.000,0,1006.56,26.35,67.41,30592.5,153.9
7,2024-05-18 07:25:49.000,0,1006.58,26.5,67.54,31918.33,165.11
7,2024-05-18 07:26:49.000,0,1006.58,26.61,66.55,31326.67,159.38
7,2024-05-18 07:27:49.000,0,1006.56,26.76,65.31,30903.33,154.49
7,2024-05-18 07:28:49.000,0,1006.56,26.84,66.03,30674.17,152.1
7,2024-05-18 07:29:49.000,0,1006.63,26.97,64.69,30385,149.09
7,2024-05-18 07:30:49.000,0,1006.64,27.08,64.77,31802.5,165.44
7,2024-05-18 07:31:49.000,0,1006.62,27.17,64.27,29343.33,138.89
7,2024-05-18 07:32:49.000,0,1006.66,27.25,64.53,29200,138.15
7,2024-05-18 07:33:49.000,0,1006.66,27.34,63.08,28878.33,135.25
7,2024-05-18 07:34:49.000,0,1006.65,27.35,63.15,28600,131.04
7,2024-05-18 07:35:49.000,0,1006.65,27.38,63.52,28973.33,135.03
7,2024-05-18 07:36:49.000,0,1006.68,27.46,63.5,29585,138.8
7,2024-05-18 07:37:49.000,0,1006.68,27.52,62.57,30761.67,149.54
7,2024-05-18 07:38:49.000,0,1006.7,27.65,62.82,31479.17,157.32
7,2024-05-18 07:39:49.000,0,1006.66,27.75,62.17,31877.5,160.31
7,2024-05-18 07:40:49.000,0,1006.67,27.81,61.22,31821.67,159.99
7,2024-05-18 07:41:49.000,0,1006.64,27.84,60.74,31972.5,162.16
7,2024-05-18 07:42:49.000,0,1006.68,27.88,60.95,32444.17,167.46
7,2024-05-18 07:43:49.000,0,1006.73,28.01,60.86,33951.66,183.02
7,2024-05-18 07:44:49.000,0,1006.72,28.16,60.55,35569.16,203.47
7,2024-05-18 07:45:49.000,0,1006.75,28.35,60.72,35143.33,200.36
7,2024-05-18 07:46:49.000,0,1006.73,28.47,59.27,33799.16,183.52
7,2024-05-18 07:47:49.000,0,1006.76,28.56,59.02,31793.33,160.31
7,2024-05-18 07:48:49.000,0,1006.76,28.63,59.55,31250,154.13
7,2024-05-18 07:49:49.000,0,1006.76,28.68,58.38,30944.17,151.33
7,2024-05-18 07:50:49.000,0,1006.76,28.63,58.22,30795,149.18
7,2024-05-18 07:51:49.000,0,1006.8,28.61,58.74,30932.5,151.42
7,2024-05-18 07:52:49.000,0,1006.82,28.61,58.56,30644.17,148.87
7,2024-05-18 07:53:49.000,0,1006.82,28.55,58.6,30747.5,149.63
7,2024-05-18 07:54:49.000,0,1006.9,28.52,58.88,30710.83,149.41
7,2024-05-18 07:55:49.000,0,1006.83,28.51,59.11,31013.33,152.32
7,2024-05-18 07:56:49.000,0,1006.9,28.54,59.2,31329.17,154.81
7,2024-05-18 07:57:49.000,0,1006.88,28.53,57.72,31485,156.86
7,2024-05-18 07:58:49.000,0,1006.9,28.57,58.11,31675,157.69
7,2024-05-18 07:59:49.000,0,1006.93,28.61,58.22,31358.33,154.36
7,2024-05-18 08:00:49.000,0,1006.88,28.67,58.05,31691.67,159.06
7,2024-05-18 08:01:49.000,0,1006.87,28.73,57.47,31625.83,157.69
7,2024-05-18 08:02:49.000,0,1006.85,28.73,57.43,31979.17,162.16
7,2024-05-18 08:03:49.000,0,1006.88,28.76,57.5,32440.83,166.05
7,2024-05-18 08:04:49.000,0,1006.91,28.75,56.76,32015.83,162.63
7,2024-05-18 08:05:49.000,0,1006.89,28.7,56.13,31926.67,161.93
7,2024-05-18 08:06:49.000,0,1006.88,28.67,56.85,32765,170.54
7,2024-05-18 08:07:49.000,0,1006.89,28.71,56.63,34150.83,185.15
7,2024-05-18 08:08:49.000,0,1006.9,28.77,56.13,35249.16,197.52
7,2024-05-18 08:09:49.000,0,1006.86,28.81,55.85,35633.33,200.72
7,2024-05-18 08:10:49.000,0,1006.91,28.84,56.21,37237.5,217.51
7,2024-05-18 08:11:49.000,0,1006.88,28.96,56.21,39788.33,248.43
7,2024-05-18 08:12:49.000,0,1006.91,29.1,55.97,40521.66,257.25
7,2024-05-18 08:13:49.000,0,1006.86,29.29,55.54,49097.81,386.5
7,2024-05-18 08:14:49.000,0,1006.9,29.64,54.86,54360.86,475.85
7,2024-05-18 08:15:49.000,0,1006.93,30.07,53.51,59573.59,575.97
7,2024-05-18 08:16:49.000,0,1006.91,30.58,52.62,61449.53,612.91
7,2024-05-18 08:17:49.000,0,1006.89,31.07,50.81,60556.48,597.02
7,2024-05-18 08:18:49.000,0,1006.88,31.59,51.73,63147.57,655.2
7,2024-05-18 08:19:49.000,0,1006.83,32.04,48.13,58028.28,550.66
7,2024-05-18 08:20:49.000,0,1006.87,32.32,48.18,53196.48,461.78
7,2024-05-18 08:21:49.000,0,1006.85,32.6,47.26,54628.59,494.75
7,2024-05-18 08:22:49.000,0,1006.83,32.66,45.45,46970.31,362.62
7,2024-05-18 08:23:49.000,0,1006.78,32.61,45.37,41825.86,286.63
7,2024-05-18 08:24:49.000,0,1006.81,32.47,46.11,41851.02,284.59
7,2024-05-18 08:25:49.000,0,1006.83,32.35,46.45,44007.27,318.18
7,2024-05-18 08:26:49.000,0,1006.81,32.32,46.24,34056.17,188.4
7,2024-05-18 08:27:49.000,0,1006.8,32.05,46.25,31795,162.77
7,2024-05-18 08:28:49.000,0,1006.78,31.9,47.53,31581.67,160.68
7,2024-05-18 08:29:49.000,0,1006.8,31.83,48.63,32032.5,165.44
7,2024-05-18 08:30:49.000,0,1006.8,31.73,47.31,32936.66,173.76
7,2024-05-18 08:31:49.000,0,1006.77,31.61,48.25,34205.83,184.51
7,2024-05-18 08:32:49.000,0,1006.73,31.55,47.63,36207.5,205.57
7,2024-05-18 08:33:49.000,0,1006.7,31.48,47.72,38887.5,236.6
7,2024-05-18 08:34:49.000,0,1006.72,31.5,47.08,42224.16,279.07
7,2024-05-18 08:35:49.000,0,1006.72,31.55,46.9,57347.26,529.62
7,2024-05-18 08:36:49.000,0,1006.74,31.81,47.28,63952.57,668.64
7,2024-05-18 08:37:49.000,0,1006.71,32.08,46.06,62049.68,629.75
7,2024-05-18 08:38:49.000,0,1006.7,32.27,45.52,42037.89,283.24
7,2024-05-18 08:39:49.000,0,1006.66,32.23,45.79,37524.14,226.32
7,2024-05-18 08:40:49.000,0,1006.69,32.14,46.06,34573.33,191.92
7,2024-05-18 08:41:49.000,0,1006.71,32.11,47.02,33799.16,182.53
7,2024-05-18 08:42:49.000,0,1006.66,32.07,46.51,34601.66,188.75
7,2024-05-18 08:43:49.000,0,1006.66,32.05,46.46,36386.66,205.3
7,2024-05-18 08:44:49.000,0,1006.68,31.96,46.92,38680.83,230.35
7,2024-05-18 08:45:49.000,0,1006.69,31.89,46.96,41952.5,268.5
7,2024-05-18 08:46:49.000,0,1006.64,31.95,46.69,47834.61,351.1
7,2024-05-18 08:47:49.000,0,1006.67,32.12,46.61,53902.65,447.61
7,2024-05-18 08:48:49.000,0,1006.63,32.32,46.26,58872.81,545.54
