LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
11,2024-02-28 06:36:46.000,0,1017.28,15.84,86.59,860.83,0.6
11,2024-02-28 06:37:46.000,0,1017.29,15.87,86.57,882.5,0.62
11,2024-02-28 06:38:46.000,0,1017.29,15.89,86.86,926.67,0.64
11,2024-02-28 06:39:46.000,0,1017.29,15.91,87.29,994.17,0.68
11,2024-02-28 06:40:46.000,0,1017.3,15.91,87.36,1038.33,0.79
11,2024-02-28 06:41:46.000,0,1017.33,15.92,87.25,1064.17,0.85
11,2024-02-28 06:42:46.000,0,1017.33,15.96,87.08,1118.33,0.89
11,2024-02-28 06:43:46.000,0,1017.3,15.99,86.92,1204.17,1.03
11,2024-02-28 06:44:46.000,0,1017.32,16.03,86.83,1296.67,1.08
11,2024-02-28 06:45:46.000,0,1017.35,16.07,86.7,1373.33,1.22
11,2024-02-28 06:46:46.000,0,1017.37,16.11,86.52,1444.17,1.28
11,2024-02-28 06:47:46.000,0,1017.34,16.16,86.35,1518.33,1.46
11,2024-02-28 06:48:46.000,0,1017.39,16.19,86.72,1625,1.57
11,2024-02-28 06:49:46.000,0,1017.38,16.19,86.74,1758.33,1.84
11,2024-02-28 06:50:46.000,0,1017.4,16.2,87.06,1925.83,2.18
11,2024-02-28 06:51:46.000,0,1017.41,16.23,87.11,2098.33,2.8
11,2024-02-28 06:52:46.000,0,1017.44,16.27,86.89,2241.67,3.16
11,2024-02-28 06:53:46.000,0,1017.46,16.32,86.55,2353.33,3.3
11,2024-02-28 06:54:46.000,0,1017.47,16.39,86.58,2402.5,3.35
11,2024-02-28 06:55:46.000,0.17,1017.54,16.43,86.74,2419.17,3.56
11,2024-02-28 06:56:46.000,0.7,1017.56,16.41,86.79,2456.67,3.73
11,2024-02-28 06:57:46.000,0,1017.54,16.4,86.73,2510.83,4.1
11,2024-02-28 06:58:46.000,0.26,1017.59,16.39,86.81,2603.33,4.1
11,2024-02-28 06:59:46.000,0,1017.6,16.44,86.48,2599.17,4.36
11,2024-02-28 07:00:46.000,0,1017.62,16.52,86.12,2583.33,4.16
11,2024-02-28 07:01:46.000,0,1017.63,16.6,85.8,2490,3.67
11,2024-02-28 07:02:46.000,0,1017.62,16.65,85.53,2550.83,3.91
11,2024-02-28 07:03:46.000,0,1017.64,16.72,85.52,2665,4.13
11,2024-02-28 07:04:46.000,0,1017.64,16.79,85.32,2864.17,4.56
11,2024-02-28 07:05:46.000,0,1017.61,16.86,85.19,3295,6.62
11,2024-02-28 07:06:46.000,0,1017.67,16.99,84.75,4304.17,12.67
11,2024-02-28 07:07:46.000,0,1017.68,17.14,84.38,4802.5,15.24
11,2024-02-28 07:08:46.000,0.26,1017.71,17.3,83.68,5439.17,19.12
11,2024-02-28 07:09:46.000,0,1017.72,17.46,83.17,5418.33,23.11
11,2024-02-28 07:10:46.000,0.44,1017.73,17.56,82.62,4796.67,17.1
11,2024-02-28 07:11:46.000,0.26,1017.76,17.57,82.57,3552.5,6.1
11,2024-02-28 07:12:46.000,0,1017.75,17.51,82.5,3255.83,4.4
11,2024-02-28 07:13:46.000,0,1017.8,17.47,82.71,3403.33,4.54
11,2024-02-28 07:14:46.000,0,1017.83,17.46,82.57,3598.33,5
11,2024-02-28 07:15:46.000,0,1017.82,17.46,82.73,3709.17,5.54
11,2024-02-28 07:16:46.000,0,1017.84,17.44,83.19,3845.83,6.05
11,2024-02-28 07:17:46.000,0,1017.84,17.42,83.58,3940.83,6.75
11,2024-02-28 07:18:46.000,0,1017.83,17.39,83.47,3951.67,6.53
11,2024-02-28 07:19:46.000,0,1017.83,17.4,83.25,4075,6.56
11,2024-02-28 07:20:46.000,0,1017.85,17.44,82.8,4189.17,6.82
11,2024-02-28 07:21:46.000,0,1017.81,17.5,82.63,4261.67,7.15
11,2024-02-28 07:22:46.000,0,1017.82,17.54,82.66,4444.17,7.73
11,2024-02-28 07:23:46.000,0,1017.84,17.58,82.57,4487.5,7.8
11,2024-02-28 07:24:46.000,0,1017.82,17.63,82.38,4740.83,9.05
11,2024-02-28 07:25:46.000,0,1017.84,17.64,82.43,4721.67,8.42
11,2024-02-28 07:26:46.000,0,1017.84,17.66,82.36,4934.17,9.63
11,2024-02-28 07:27:46.000,0,1017.87,17.7,82.26,4908.33,9.02
11,2024-02-28 07:28:46.000,0,1017.87,17.73,82.33,4968.33,9.18
11,2024-02-28 07:29:46.000,0,1017.9,17.76,82.39,4915.83,9.05
11,2024-02-28 07:30:46.000,0,1017.92,17.79,82.22,4908.33,8.62
11,2024-02-28 07:31:46.000,0,1017.93,17.82,81.94,5102.5,9.22
11,2024-02-28 07:32:46.000,0,1017.9,17.86,81.66,5400.83,10.62
11,2024-02-28 07:33:46.000,0,1017.88,17.95,81.42,6200,14.11
11,2024-02-28 07:34:46.000,0,1017.93,18.05,81.11,6577.5,17.15
11,2024-02-28 07:35:46.000,0,1017.95,18.12,80.98,6735,18.93
11,2024-02-28 07:36:46.000,0.35,1017.94,18.23,80.84,10093.33,31.01
11,2024-02-28 07:37:46.000,0.35,1017.95,18.47,79.98,10661.67,41.61
11,2024-02-28 07:38:46.000,0,1017.93,18.73,79.11,10431.67,65.86
11,2024-02-28 07:39:46.000,0,1017.92,18.93,78.41,9725,51.56
11,2024-02-28 07:40:46.000,0,1017.92,19.1,77.13,14693.33,72.48
11,2024-02-28 07:41:46.000,0,1017.93,19.33,76.64,14316.67,115.76
11,2024-02-28 07:42:46.000,0,1017.97,19.56,76.23,12719.17,82.67
11,2024-02-28 07:43:46.000,0,1018.01,19.67,75.98,9525.83,50.39
11,2024-02-28 07:44:46.000,0,1017.97,19.73,75.63,9735,38.71
11,2024-02-28 07:45:46.000,0,1017.95,20,74.37,10291.67,40.21
11,2024-02-28 07:46:46.000,0,1017.93,20.24,73.6,14491.67,67.2
11,2024-02-28 07:47:46.000,0,1017.95,20.5,72.2,16090.83,67.05
11,2024-02-28 07:48:46.000,0.44,1017.94,20.74,71.04,17700,110.02
11,2024-02-28 07:49:46.000,0.26,1017.95,20.99,70.09,17523.33,146.08
11,2024-02-28 07:50:46.000,0.35,1017.89,21.15,69.29,14024.17,124.15
11,2024-02-28 07:51:46.000,1.05,1017.89,21.11,68.41,12020,78.83
11,2024-02-28 07:52:46.000,0.87,1017.88,20.88,68.54,14452.5,67.5
11,2024-02-28 07:53:46.000,1.22,1017.93,20.7,69.53,15565,70.93
11,2024-02-28 07:54:46.000,0.26,1017.92,20.69,69.91,19451.67,84.1
11,2024-02-28 07:55:46.000,0.17,1017.93,20.8,70.04,18448.33,196.76
11,2024-02-28 07:56:46.000,0.26,1017.94,20.94,69.82,12825.83,87.82
11,2024-02-28 07:57:46.000,0.17,1017.96,20.98,69.2,13488.33,80.69
11,2024-02-28 07:58:46.000,0.44,1017.94,21,68.95,14425.83,90.58
11,2024-02-28 07:59:46.000,0.26,1017.97,21.06,68.76,12823.33,92.86
11,2024-02-28 08:00:46.000,0.26,1017.92,21.19,68.14,11291.67,64.04
11,2024-02-28 08:01:46.000,0.17,1017.9,21.18,68.54,14928.33,58.94
11,2024-02-28 08:02:46.000,0.35,1017.95,21.14,68.13,13950,62.21
11,2024-02-28 08:03:46.000,0.17,1017.93,21.18,68.35,12052.5,79.87
11,2024-02-28 08:04:46.000,0,1017.97,21.19,67.89,11269.17,53.73
11,2024-02-28 08:05:46.000,0.17,1017.97,21.26,67.17,12609.17,65.65
11,2024-02-28 08:06:46.000,0.61,1017.99,21.28,66.32,12082.5,72.79
11,2024-02-28 08:07:46.000,0.52,1018,21.23,66.81,12438.33,73.1
11,2024-02-28 08:08:46.000,0.44,1017.97,21.27,66.59,12802.5,64.24
11,2024-02-28 08:09:46.000,0.7,1017.99,21.24,66.98,13745.83,66.9
11,2024-02-28 08:10:46.000,1.13,1018.04,21.12,67.14,12328.33,76.58
11,2024-02-28 08:11:46.000,0.78,1018.04,21.1,66.86,13581.67,70.99
11,2024-02-28 08:12:46.000,0.17,1018.06,21.16,66.98,14062.5,93.46
11,2024-02-28 08:13:46.000,0.35,1018.03,21.29,66.72,12052.5,60.15
11,2024-02-28 08:14:46.000,0.17,1018.05,21.35,67.04,13745.83,73.01
11,2024-02-28 08:15:46.000,0,1018.05,21.5,66.65,11789.17,65.5
11,2024-02-28 08:16:46.000,0,1018.06,21.68,66.07,11022.5,56.86
11,2024-02-28 08:17:46.000,0,1018.03,21.67,65.75,10834.17,50.65
11,2024-02-28 08:18:46.000,0.44,1018,21.62,65.38,11365.83,50.44
11,2024-02-28 08:19:46.000,0.26,1018.01,21.63,65.4,12347.5,57.21
11,2024-02-28 08:20:46.000,0.26,1018,21.59,65.04,13986.67,51.56
11,2024-02-28 08:21:46.000,0.52,1017.99,21.65,65.68,16853.33,73.48
11,2024-02-28 08:22:46.000,0.17,1018.01,21.69,66.17,27440.83,120
11,2024-02-28 08:23:46.000,0,1017.96,22.29,63.27,22870,173.18
11,2024-02-28 08:24:46.000,0.52,1017.94,22.73,61.85,27200,366.79
11,2024-02-28 08:25:46.000,0.78,1017.96,23.24,59.53,28125,499.62
11,2024-02-28 08:26:46.000,0.52,1017.93,23.33,59.47,26640,129.58
11,2024-02-28 08:27:46.000,0.44,1017.92,23.51,59.04,34699.16,233.96
11,2024-02-28 08:28:46.000,0.78,1017.97,23.85,57.45,39404.16,685.92
11,2024-02-28 08:29:46.000,0.17,1017.96,24.38,56.5,40157.5,732.39
11,2024-02-28 08:30:46.000,0.7,1017.93,24.79,55.01,43504.14,880.2
11,2024-02-28 08:31:46.000,0.52,1017.94,25.24,54.31,42948.91,854.18
11,2024-02-28 08:32:46.000,0.52,1017.94,25.68,53.03,40127.81,732.39
11,2024-02-28 08:33:46.000,0.26,1017.93,26.14,51.68,44954.22,934.41
11,2024-02-28 08:34:46.000,0.44,1017.93,26.62,50.87,45696.33,974.69
11,2024-02-28 08:35:46.000,0.26,1017.9,27,50.47,44679.3,906.94
11,2024-02-28 08:36:46.000,0,1017.89,27.43,49.49,46571.41,982.45
11,2024-02-28 08:37:46.000,0.44,1017.93,27.82,47.94,47538.13,1008.61
11,2024-02-28 08:38:46.000,0,1017.92,28.2,46.31,49022.34,1066.59
11,2024-02-28 08:39:46.000,0.61,1017.92,28.51,45.47,49872.26,1086.96
11,2024-02-28 08:40:46.000,0.61,1017.91,28.74,43.96,48023.28,1030.18
11,2024-02-28 08:41:46.000,0.78,1017.9,28.77,44.23,46709.77,927.17
11,2024-02-28 08:42:46.000,0.61,1017.86,28.77,44.14,51555.93,1131.59
11,2024-02-28 08:43:46.000,0.78,1017.87,29.04,43.88,54989.76,1263.32
11,2024-02-28 08:44:46.000,0.26,1017.86,29.27,43.25,56238.59,1301.5
11,2024-02-28 08:45:46.000,0.17,1017.83,29.59,43.88,57796.48,1332.38
11,2024-02-28 08:46:46.000,0.35,1017.87,29.92,41.23,58720.07,1347.76
11,2024-02-28 08:47:46.000,1.05,1017.79,30.18,40.99,59674.21,1362.14
11,2024-02-28 08:48:46.000,0.7,1017.76,30.43,40.37,60033.59,1356.75
11,2024-02-28 08:49:46.000,1.48,1017.77,30.39,41.05,60330.07,1364.56
11,2024-02-28 08:50:46.000,0.44,1017.76,30.51,40.46,60770.31,1366.58
11,2024-02-28 08:51:46.000,0.7,1017.77,30.61,40.04,60768.51,1372.94
11,2024-02-28 08:52:46.000,0.35,1017.79,30.65,40.58,60378.59,1364.56
11,2024-02-28 08:53:46.000,0.61,1017.74,30.65,40.33,60175.54,1363.22
11,2024-02-28 08:54:46.000,0.7,1017.77,30.66,39.58,58653.59,1263.96
11,2024-02-28 08:55:46.000,0.61,1017.75,30.19,39.6,42781.8,606.41
11,2024-02-28 08:56:46.000,0.78,1017.77,29.97,39.65,60515.15,1344.39
11,2024-02-28 08:57:46.000,1.39,1017.74,30.13,39.67,62288.67,1416.56
11,2024-02-28 08:58:46.000,1.05,1017.74,30.28,39.37,60921.25,1372.94
11,2024-02-28 08:59:46.000,0.78,1017.74,30.3,39.91,60515.15,1367.92
11,2024-02-28 09:00:46.000,0.44,1017.76,30.23,40.13,59273.51,1347.09
11,2024-02-28 09:01:46.000,0.17,1017.75,30.49,40.07,58962.65,1367.25
11,2024-02-28 09:02:46.000,0,1017.75,30.75,39.98,57221.48,1315.12
11,2024-02-28 09:03:46.000,0,1017.73,31.13,39.92,56806.4,1323.07
11,2024-02-28 09:04:46.000,0.35,1017.73,31.23,39.13,56896.25,1317.1
11,2024-02-28 09:05:46.000,0,1017.71,31.58,37.89,58053.43,1365.91
11,2024-02-28 09:06:46.000,0.17,1017.71,31.96,37.17,57548.51,1341.06
11,2024-02-28 09:07:46.000,0,1017.67,32.24,37.98,58233.12,1331.05
11,2024-02-28 09:08:46.000,0.26,1017.75,32.62,36.59,61735.23,1464.11
11,2024-02-28 09:09:46.000,0.44,1017.75,32.71,36.02,61048.82,1439.34
11,2024-02-28 09:10:46.000,0.35,1017.76,32.7,35.55,61715.46,1466.89
11,2024-02-28 09:11:46.000,0.17,1017.71,32.74,36.48,59498.12,1382.42
11,2024-02-28 09:12:46.000,0.17,1017.71,32.72,35.5,57424.53,1303.21
11,2024-02-28 09:13:46.000,0.52,1017.67,32.88,35.06,57593.43,1374.96
11,2024-02-28 09:14:46.000,0.61,1017.65,32.9,34.77,62504.29,1552.72
11,2024-02-28 09:15:46.000,0.44,1017.65,32.86,34.67,63445.86,1559.21
11,2024-02-28 09:16:46.000,0.17,1017.64,33.07,35.47,64836.64,1553.43
11,2024-02-28 09:17:46.000,0,1017.63,33.58,35.34,65812.34,1555.91
11,2024-02-28 09:18:46.000,0,1017.65,34.1,33.74,66117.81,1551.29
11,2024-02-28 09:19:46.000,0.26,1017.56,34.35,33.2,64387.42,1498.11
11,2024-02-28 09:20:46.000,0,1017.58,34.22,33.27,63375.78,1469.26
11,2024-02-28 09:21:46.000,0,1017.61,34.28,33.27,65542.81,1551.29
11,2024-02-28 09:22:46.000,0.61,1017.6,34.34,32.32,66004.61,1579.45
11,2024-02-28 09:23:46.000,0.44,1017.62,34.2,32.13,63704.61,1516.54
11,2024-02-28 09:24:46.000,0.61,1017.62,34,32.85,62838.51,1485.82
11,2024-02-28 09:25:46.000,1.22,1017.63,33.86,32.74,63055.93,1500.93
11,2024-02-28 09:26:46.000,0.52,1017.6,33.64,32.86,59959.92,1378.06
11,2024-02-28 09:27:46.000,0.96,1017.63,33.4,32.75,63023.59,1502.76
11,2024-02-28 09:28:46.000,0.26,1017.58,33.61,34.03,62128.75,1451.12
11,2024-02-28 09:29:46.000,0,1017.62,34.03,33.54,59676.01,1350.03
11,2024-02-28 09:30:46.000,0,1017.58,34.44,32.93,64978.59,1528.35
11,2024-02-28 09:31:46.000,0,1017.53,34.96,31.64,67966.8,1603.06
11,2024-02-28 09:32:46.000,0,1017.53,35.37,30.95,68173.44,1595.02
11,2024-02-28 09:33:46.000,0,1017.54,35.76,30.8,68822.11,1595.46
11,2024-02-28 09:34:46.000,0.26,1017.51,35.72,30.01,69280.31,1605.24
11,2024-02-28 09:35:46.000,0.26,1017.47,35.64,32.01,65740.47,1465.5
11,2024-02-28 09:36:46.000,0,1017.47,35.91,31.04,70426.72,1615.2
11,2024-02-28 09:37:46.000,0.96,1017.44,35.85,29.64,70268.59,1622.84
11,2024-02-28 09:38:46.000,0.52,1017.44,35.63,29.09,70721.41,1622.84
11,2024-02-28 09:39:46.000,0,1017.45,35.73,30.81,71409.61,1622.84
11,2024-02-28 09:40:46.000,0,1017.4,35.94,30.22,71609.06,1614.03
11,2024-02-28 09:41:46.000,0.26,1017.4,36.22,29.63,72151.72,1614.03
11,2024-02-28 09:42:46.000,0.26,1017.39,36.31,29.81,72798.59,1623.58
11,2024-02-28 09:43:46.000,1.13,1017.39,36.3,29.45,73513.75,1641.72
11,2024-02-28 09:44:46.000,0.44,1017.41,35.99,28.61,73057.34,1626.5
11,2024-02-28 09:45:46.000,1.22,1017.41,35.84,28.87,73562.27,1634.62
11,2024-02-28 09:46:46.000,0.96,1017.44,35.66,29.3,72550.63,1607.42
11,2024-02-28 09:47:46.000,0.52,1017.41,35.43,29.55,72967.5,1608.15
11,2024-02-28 09:48:46.000,0.61,1017.38,35.41,29.51,74219.92,1626.21
11,2024-02-28 09:49:46.000,0,1017.38,35.7,30.83,75188.44,1623.58
11,2024-02-28 09:50:46.000,0,1017.39,36.2,30,74802.11,1586.72
11,2024-02-28 09:51:46.000,0.26,1017.38,36.39,28.36,72913.59,1526.22
11,2024-02-28 09:52:46.000,0,1017.35,36.25,29.46,76545.08,1623.58
11,2024-02-28 09:53:46.000,0,1017.37,36.59,29,78029.3,1643.19
11,2024-02-28 09:54:46.000,0.87,1017.36,36.45,28.6,78739.06,1659.52
11,2024-02-28 09:55:46.000,0.35,1017.33,36.62,28.95,79885.47,1676.23
11,2024-02-28 09:56:46.000,0.78,1017.33,36.74,27.88,81479.3,1703.7
11,2024-02-28 09:57:46.000,0.78,1017.32,36.69,28.36,81520.63,1684.92
11,2024-02-28 09:58:46.000,0.52,1017.29,36.64,28.15,83184.53,1712.76
11,2024-02-28 09:59:46.000,1.05,1017.25,36.41,27.43,83993.13,1729.43
11,2024-02-28 10:00:46.000,0.96,1017.25,36.41,27.73,84640,1728.97
11,2024-02-28 10:01:46.000,0.61,1017.2,36.48,28.47,84002.11,1687.15
11,2024-02-28 10:02:46.000,0.26,1017.19,36.67,27.91,86300.31,1723.64
11,2024-02-28 10:03:46.000,0,1017.13,37.05,27.43,86992.11,1713.51
11,2024-02-28 10:04:46.000,0,1017.15,37.43,27.58,88196.02,1707
11,2024-02-28 10:05:46.000,0.17,1017.08,37.82,26,88859.06,1706.25
11,2024-02-28 10:06:46.000,0.7,1017.09,37.66,25.7,89302.89,1717.57
11,2024-02-28 10:07:46.000,0.35,1017.08,37.64,24.95,89714.38,1717.27
11,2024-02-28 10:08:46.000,0.61,1017.07,37.55,26.32,90325.31,1724.4
11,2024-02-28 10:09:46.000,0.52,1017.05,37.6,26.02,90873.36,1718.32
11,2024-02-28 10:10:46.000,0.96,1017.01,37.49,25.69,87308.36,1642.02
11,2024-02-28 10:11:46.000,0.26,1017.04,37.42,26.34,88898.59,1663.52
11,2024-02-28 10:12:46.000,0,1016.99,37.7,25.88,88668.59,1641.28
11,2024-02-28 10:13:46.000,0.17,1017,37.77,26.05,90688.28,1675.93
11,2024-02-28 10:14:46.000,0.52,1016.97,37.78,26.4,93956.8,1742.64
11,2024-02-28 10:15:46.000,0.17,1016.97,37.74,26.8,94188.59,1730.18
11,2024-02-28 10:16:46.000,0,1016.93,38.21,26.67,95467.97,1722.59
11,2024-02-28 10:17:46.000,0.87,1016.87,38.2,25.75,96066.33,1725.6
11,2024-02-28 10:18:46.000,0.61,1016.9,38.01,26.31,96788.67,1719.82
11,2024-02-28 10:19:46.000,0.26,1016.89,38,27.48,97748.2,1718.02
11,2024-02-28 10:20:46.000,0,1016.82,38.12,26.89,98779.6,1719.82
11,2024-02-28 10:21:46.000,0.96,1016.81,38.08,26.48,99191.09,1725.91
11,2024-02-28 10:22:46.000,1.05,1016.8,37.89,26.39,100012.26,1741.58
11,2024-02-28 10:23:46.000,0.52,1016.78,37.7,26.79,100896.32,1737.74
11,2024-02-28 10:24:46.000,0.52,1016.81,37.64,26.5,101483.9,1742.34
11,2024-02-28 10:25:46.000,0.78,1016.81,37.72,26.46,102547.65,1750.28
11,2024-02-28 10:26:46.000,0.96,1016.79,37.81,26.54,103199.91,1744.92
11,2024-02-28 10:27:46.000,0.52,1016.76,37.81,26.36,104155.85,1753.32
11,2024-02-28 10:28:46.000,0.44,1016.76,37.99,25.97,104491.87,1736.53
11,2024-02-28 10:29:46.000,0.35,1016.72,38.28,26.19,105458.59,1744.16
11,2024-02-28 10:30:46.000,0.61,1016.72,38.42,25.5,105573.59,1735.02
11,2024-02-28 10:31:46.000,0.96,1016.72,37.9,25.75,105918.59,1751.5
11,2024-02-28 10:32:46.000,1.48,1016.73,37.77,26.31,105532.26,1751.5
11,2024-02-28 10:33:46.000,0.17,1016.66,37.67,25.74,104292.41,1716.82
11,2024-02-28 10:34:46.000,0.17,1016.64,37.57,27.06,104394.84,1707
11,2024-02-28 10:35:46.000,0,1016.63,37.85,26.6,101151.48,1635.79
11,2024-02-28 10:36:46.000,0.17,1016.6,38,26.57,103733.59,1672.91
11,2024-02-28 10:37:46.000,1.05,1016.6,37.75,25.74,108737.88,1758.34
11,2024-02-28 10:38:46.000,1.48,1016.56,36.88,26.47,109271.55,1790.21
11,2024-02-28 10:39:46.000,1.22,1016.58,36.39,27.14,108355.15,1774.01
11,2024-02-28 10:40:46.000,1.05,1016.55,36.18,28.31,109178.12,1782.48
11,2024-02-28 10:41:46.000,0.17,1016.52,36.15,27.97,110173.59,1771.41
11,2024-02-28 10:42:46.000,0.44,1016.52,36.13,27.71,110479.05,1760.98
11,2024-02-28 10:43:46.000,0.52,1016.53,36.33,28.29,61614.84,1362.11
11,2024-02-28 10:44:46.000,1.74,1016.48,35.65,28.68,12576.33,174.38
11,2024-02-28 10:45:46.000,0.96,1016.41,34.27,30.86,10600.83,43.2
11,2024-02-28 10:46:46.000,1.57,1016.42,32.79,32.88,10533.33,40.79
11,2024-02-28 10:47:46.000,0.35,1016.41,31.38,36.1,9489.17,34.88
11,2024-02-28 10:48:46.000,0.52,1016.35,30.49,38,9449.17,33.77
11,2024-02-28 10:49:46.000,1.48,1016.36,29.85,38.93,9365,32.76
11,2024-02-28 10:50:46.000,0.96,1016.32,29.23,40.05,9286.67,32.66
11,2024-02-28 10:51:46.000,1.22,1016.31,28.6,41.24,9121.67,31.89
11,2024-02-28 10:52:46.000,0.96,1016.27,28.09,42.9,9005,31.17
11,2024-02-28 10:53:46.000,1.48,1016.29,27.79,43.33,8616.67,27.94
11,2024-02-28 10:54:46.000,0.52,1016.28,27.64,43.91,8357.5,26.23
11,2024-02-28 10:55:46.000,0.44,1016.21,27.43,44.87,8224.17,25.36
11,2024-02-28 10:56:46.000,0,1016.22,27.38,45.43,8104.17,25.17
11,2024-02-28 10:57:46.000,0.17,1016.22,27.21,45.6,7564.17,13.78
11,2024-02-28 10:58:46.000,0.7,1016.22,26.89,46.12,8320.83,20.06
11,2024-02-28 10:59:46.000,1.22,1016.18,26.67,46.24,8539.17,26.32
11,2024-02-28 11:00:46.000,0.17,1016.18,26.5,46.84,7899.17,22.79
11,2024-02-28 11:01:46.000,1.13,1016.13,26.36,47.28,7997.5,23.2
11,2024-02-28 11:02:46.000,0.78,1016.08,26.15,47.82,8211.67,25.08
11,2024-02-28 11:03:46.000,0.26,1016.06,26.06,47.89,8012.5,22.84
11,2024-02-28 11:04:46.000,0,1016.05,25.96,49.85,8049.17,23.32
11,2024-02-28 11:05:46.000,0.35,1016.01,25.93,49.7,7760.83,22.07
11,2024-02-28 11:06:46.000,0.44,1015.96,26,49.59,7586.67,21.72
11,2024-02-28 11:07:46.000,0,1015.93,26.12,49.36,7502.5,21.05
11,2024-02-28 11:08:46.000,0,1015.89,26.23,50.04,7434.17,20.8
11,2024-02-28 11:09:46.000,0,1015.88,26.22,50.36,7399.17,20.88
11,2024-02-28 11:10:46.000,0,1015.87,26.27,50.88,7362.5,20.58
11,2024-02-28 11:11:46.000,0.35,1015.83,26.21,50.22,7362.5,19.98
11,2024-02-28 11:12:46.000,0.26,1015.85,26.23,51.34,7340,19.84
11,2024-02-28 11:13:46.000,0.61,1015.8,26.29,49.29,7247.5,19.76
11,2024-02-28 11:14:46.000,0.26,1015.84,26.3,50.04,7182.5,19.68
11,2024-02-28 11:15:46.000,1.05,1015.76,26.27,50.73,7069.17,18.96
11,2024-02-28 11:16:46.000,1.05,1015.73,26.25,48.86,7124.17,18.96
11,2024-02-28 11:17:46.000,0.17,1015.67,26.29,48.72,7179.17,19.01
11,2024-02-28 11:18:46.000,0.26,1015.66,26.26,48.32,7481.67,20.06
11,2024-02-28 11:19:46.000,0,1015.65,26.29,47.78,7500.83,20.41
11,2024-02-28 11:20:46.000,0.87,1015.59,26.15,48.49,7051.67,18.14
11,2024-02-28 11:21:46.000,0.44,1015.57,26.04,48.92,6920,17.83
11,2024-02-28 11:22:46.000,0.17,1015.51,26,49.21,6800,17.1
11,2024-02-28 11:23:46.000,0,1015.48,25.97,50.26,6681.67,17.07
11,2024-02-28 11:24:46.000,0,1015.43,25.97,50.84,6862.5,17.94
11,2024-02-28 11:25:46.000,0,1015.44,25.99,51.87,7540.83,20.58
11,2024-02-28 11:26:46.000,0.35,1015.47,26.01,51.07,7206.67,16.87
11,2024-02-28 11:27:46.000,0.78,1015.45,25.95,50.42,7129.17,16.03
11,2024-02-28 11:28:46.000,1.13,1015.46,25.93,52.07,8108.33,16.87
11,2024-02-28 11:29:46.000,0.52,1015.42,25.96,49.99,8179.17,24.62
11,2024-02-28 11:30:46.000,0,1015.43,26.01,50.65,7314.17,21
11,2024-02-28 11:31:46.000,0.7,1015.38,26.1,49.98,6799.17,18.06
11,2024-02-28 11:32:46.000,0.44,1015.33,26.12,48.99,8332.5,18.72
