LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
6,2024-05-15 06:05:06.000,0,1009.02,25.04,74.92,8009.17,11.46
6,2024-05-15 06:06:06.000,0,1009.02,25.11,74.44,8098.33,11.95
6,2024-05-15 06:07:06.000,0,1009.06,25.04,74.18,7724.17,10.58
6,2024-05-15 06:08:06.000,0,1009.05,25.02,74.39,7456.67,9.88
6,2024-05-15 06:09:06.000,0,1009.09,24.89,74.61,7355,9.76
6,2024-05-15 06:10:06.000,0,1009.1,24.88,74.84,7521.67,10.42
6,2024-05-15 06:11:06.000,0,1009.1,25.08,73.99,7857.5,11.37
6,2024-05-15 06:12:06.000,0,1009.06,25.44,72.96,8595.83,14.18
6,2024-05-15 06:13:06.000,0,1009.16,25.85,70.75,9426.67,16.82
6,2024-05-15 06:14:06.000,0,1009.15,26.43,69.7,10103.33,19.4
6,2024-05-15 06:15:06.000,0,1009.15,27.25,67.06,10345,19.66
6,2024-05-15 06:16:06.000,0,1009.18,27.85,63.58,10499.17,20.38
6,2024-05-15 06:17:06.000,0,1009.17,28.53,63.45,10650,20.78
6,2024-05-15 06:18:06.000,0,1009.23,29.04,60.55,10775,21.61
6,2024-05-15 06:19:06.000,0,1009.25,29.67,58,10840,22.41
6,2024-05-15 06:20:06.000,0,1009.22,30.23,56.12,10837.5,21.82
6,2024-05-15 06:21:06.000,0,1009.22,30.8,54.17,10817.5,21.47
6,2024-05-15 06:22:06.000,0,1009.27,31.14,54.45,10819.17,20.47
6,2024-05-15 06:23:06.000,0,1009.25,31.56,53.52,10874.17,19.91
6,2024-05-15 06:24:06.000,0,1009.29,32.08,52.99,10975.83,19.79
6,2024-05-15 06:25:06.000,0,1009.23,32.59,50.17,11043.33,19.45
6,2024-05-15 06:26:06.000,0,1009.24,33.07,49.53,10938.33,18.53
6,2024-05-15 06:27:06.000,0,1009.3,33.44,47.92,10933.33,18.42
6,2024-05-15 06:28:06.000,0,1009.3,33.82,47.26,11290.83,18.75
6,2024-05-15 06:29:06.000,0,1009.32,34.12,45.88,11745,20.61
6,2024-05-15 06:30:06.000,0,1009.27,34.55,44.1,11977.5,20.55
6,2024-05-15 06:31:06.000,0,1009.35,34.91,44.6,12102.5,20.73
6,2024-05-15 06:32:06.000,0,1009.29,35.24,43.25,12171.67,20.69
6,2024-05-15 06:33:06.000,0,1009.31,35.65,42.56,12247.5,21.26
6,2024-05-15 06:34:06.000,0,1009.3,35.93,40.61,12303.33,21.47
6,2024-05-15 06:35:06.000,0,1009.31,36.25,41.12,12337.5,21.56
6,2024-05-15 06:36:06.000,0,1009.39,36.67,39.85,12305,21.56
6,2024-05-15 06:37:06.000,0,1009.36,37.03,38.67,12255,21.47
6,2024-05-15 06:38:06.000,0,1009.38,37.37,37.08,12159.17,21.47
6,2024-05-15 06:39:06.000,0,1009.39,37.62,37.38,11722.5,19.96
6,2024-05-15 06:40:06.000,0,1009.38,37.57,37.04,11037.5,17.84
6,2024-05-15 06:41:06.000,0,1009.39,37.43,37,10844.17,17.05
6,2024-05-15 06:42:06.000,0,1009.38,37.17,37.69,10444.17,16.01
6,2024-05-15 06:43:06.000,0,1009.43,36.95,37.64,10508.33,16.23
6,2024-05-15 06:44:06.000,0,1009.46,36.79,38.42,10410,16.01
6,2024-05-15 06:45:06.000,0,1009.45,36.44,38.54,10853.33,17.08
6,2024-05-15 06:46:06.000,0,1009.42,36.37,38.64,11286.67,19.02
6,2024-05-15 06:47:06.000,0,1009.42,36.29,37.55,11628.33,20.81
6,2024-05-15 06:48:06.000,0,1009.48,36.25,38.59,11899.17,21.74
6,2024-05-15 06:49:06.000,0,1009.43,36.36,38.71,12606.67,25.88
6,2024-05-15 06:50:06.000,0,1009.44,36.66,37.88,13076.67,28.3
6,2024-05-15 06:51:06.000,0,1009.43,37.12,36.95,13274.17,29.48
6,2024-05-15 06:52:06.000,0,1009.41,37.57,36.26,13250.83,30.53
6,2024-05-15 06:53:06.000,0,1009.44,37.79,36.14,12679.17,27.8
6,2024-05-15 06:54:06.000,0,1009.42,37.9,35.6,12964.17,29.27
6,2024-05-15 06:55:06.000,0,1009.45,38.18,34.29,13747.5,35.01
6,2024-05-15 06:56:06.000,0,1009.45,38.46,34.35,13745,34.32
6,2024-05-15 06:57:06.000,0,1009.46,38.58,34.01,14035.83,35.39
6,2024-05-15 06:58:06.000,0,1009.48,38.77,33.2,14358.33,37.7
6,2024-05-15 06:59:06.000,0,1009.52,38.87,32.85,14619.17,38.51
6,2024-05-15 07:00:06.000,0,1009.54,39.05,33.01,14986.67,41.92
6,2024-05-15 07:01:06.000,0,1009.54,39.43,32.15,15383.33,46.16
6,2024-05-15 07:02:06.000,0,1009.58,39.78,31.42,15578.33,47.92
6,2024-05-15 07:03:06.000,0,1009.63,39.88,30.68,15440.83,46.41
6,2024-05-15 07:04:06.000,0,1009.62,39.87,30.37,15506.67,49.24
6,2024-05-15 07:05:06.000,0.26,1009.59,39.85,30.47,14865.83,43.72
6,2024-05-15 07:06:06.000,0.61,1009.57,39.41,31.09,14495.83,39.48
6,2024-05-15 07:07:06.000,0,1009.57,39.03,32.09,15029.17,43.35
6,2024-05-15 07:08:06.000,0,1009.6,39,31.47,15423.33,45.18
6,2024-05-15 07:09:06.000,0,1009.56,38.98,32.02,16084.17,54.04
6,2024-05-15 07:10:06.000,0,1009.64,38.9,31.61,15847.5,46.85
6,2024-05-15 07:11:06.000,0,1009.63,38.79,31.88,16654.17,59.27
6,2024-05-15 07:12:06.000,0,1009.65,38.72,31.81,15684.17,46.41
6,2024-05-15 07:13:06.000,0,1009.6,38.3,33.48,15512.5,41.11
6,2024-05-15 07:14:06.000,0,1009.64,38.02,33.6,15671.67,41.23
6,2024-05-15 07:15:06.000,0,1009.6,37.68,33.81,16485.83,49.24
6,2024-05-15 07:16:06.000,0,1009.66,37.74,34.08,17780.83,69.11
6,2024-05-15 07:17:06.000,0,1009.64,37.96,33.54,16259.17,49.5
6,2024-05-15 07:18:06.000,0,1009.66,37.48,34.33,15877.5,39.65
6,2024-05-15 07:19:06.000,0,1009.75,37.29,35.12,17661.67,58.98
6,2024-05-15 07:20:06.000,0,1009.75,37.1,35.41,20475.83,42.09
6,2024-05-15 07:21:06.000,0,1009.74,37.27,35.13,21671.67,73.22
6,2024-05-15 07:22:06.000,0,1009.76,37.58,35.03,20880,65.82
6,2024-05-15 07:23:06.000,0,1009.75,37.82,34.03,24639.17,84.9
6,2024-05-15 07:24:06.000,0,1009.72,38.04,33.61,27722.5,92.34
6,2024-05-15 07:25:06.000,0,1009.76,38.3,32.91,30611.67,88.99
6,2024-05-15 07:26:06.000,0,1009.73,38.44,32.51,35568.33,97.45
6,2024-05-15 07:27:06.000,0,1009.72,38.71,32.11,38755,107.67
6,2024-05-15 07:28:06.000,0.17,1009.75,38.76,31.84,33583.33,89.23
6,2024-05-15 07:29:06.000,0,1009.76,38.88,30.73,35800,99.06
6,2024-05-15 07:30:06.000,0,1009.78,38.97,31.52,36079.16,101.14
6,2024-05-15 07:31:06.000,0,1009.78,39.05,30.78,37753.33,109.96
6,2024-05-15 07:32:06.000,0,1009.77,39.38,30.59,39825,120.16
6,2024-05-15 07:33:06.000,0.52,1009.75,39.43,29.42,37620.83,111.13
6,2024-05-15 07:34:06.000,0.78,1009.8,39.31,30.2,37814.16,114.8
6,2024-05-15 07:35:06.000,0.35,1009.81,39.29,29.53,40416.66,129.53
6,2024-05-15 07:36:06.000,0,1009.76,39.42,30.21,40440.47,134.05
6,2024-05-15 07:37:06.000,0,1009.75,39.71,29.94,41806.09,145.15
6,2024-05-15 07:38:06.000,0,1009.82,40.19,28.63,44589.45,166.22
6,2024-05-15 07:39:06.000,0,1009.82,40.74,28.25,50813.82,211.3
6,2024-05-15 07:40:06.000,0,1009.88,41.41,27.96,51719.45,225.68
6,2024-05-15 07:41:06.000,0,1009.86,42,26.04,52856.87,240.19
6,2024-05-15 07:42:06.000,0,1009.92,42.35,25.17,51523.59,233.33
6,2024-05-15 07:43:06.000,0,1009.91,42.47,24.31,51728.43,234.19
6,2024-05-15 07:44:06.000,0.17,1009.9,42.49,24.46,46686.41,198.6
6,2024-05-15 07:45:06.000,0,1009.87,42.43,24.96,44549.92,189.34
6,2024-05-15 07:46:06.000,0,1009.89,42.41,25,47290.16,210.49
6,2024-05-15 07:47:06.000,0,1009.89,42.66,24.54,53059.92,264.43
6,2024-05-15 07:48:06.000,0,1009.89,43.09,24.43,57712.03,313.44
6,2024-05-15 07:49:06.000,0.17,1009.93,43.37,23.72,56272.73,305.21
6,2024-05-15 07:50:06.000,0,1009.93,43.8,23.14,55629.45,296.51
6,2024-05-15 07:51:06.000,0,1009.93,43.96,22.99,42596.72,189.7
6,2024-05-15 07:52:06.000,0,1009.89,43.41,23.46,27344.84,89.69
6,2024-05-15 07:53:06.000,0,1009.81,42.98,24.06,45994.16,208.5
6,2024-05-15 07:54:06.000,0,1009.87,42.93,24.06,34627.58,126.63
6,2024-05-15 07:55:06.000,0,1009.86,42.5,24.72,33624.16,120.36
6,2024-05-15 07:56:06.000,0,1009.82,42.03,24.35,40037.5,165.74
6,2024-05-15 07:57:06.000,0,1009.84,41.83,24.79,45960.47,213.52
6,2024-05-15 07:58:06.000,0,1009.83,42.15,24.55,57986.95,331.92
6,2024-05-15 07:59:06.000,0,1009.89,42.4,24.36,58606.87,343.86
6,2024-05-15 08:00:06.000,0.17,1009.9,42.79,23.53,61848.43,384.75
6,2024-05-15 08:01:06.000,0,1009.89,42.91,23.02,51130.07,270.81
6,2024-05-15 08:02:06.000,0,1009.89,42.86,23.15,51117.5,268.74
6,2024-05-15 08:03:06.000,0.35,1009.83,42.46,23.97,53354.61,289.46
6,2024-05-15 08:04:06.000,0.17,1009.88,42.47,24.39,55056.25,308.72
6,2024-05-15 08:05:06.000,0,1009.84,42.63,23.71,56085.86,320.91
6,2024-05-15 08:06:06.000,0,1009.88,42.79,23.83,59302.26,359.74
6,2024-05-15 08:07:06.000,0,1009.87,43.19,23.64,59002.18,356.3
6,2024-05-15 08:08:06.000,0,1009.87,43.45,22.48,52829.92,288.82
6,2024-05-15 08:09:06.000,0,1009.75,43.44,23.39,50520.93,265.34
6,2024-05-15 08:10:06.000,0,1009.88,43.53,22.69,54249.45,306.18
6,2024-05-15 08:11:06.000,0,1009.85,43.33,22.33,58096.56,351.48
6,2024-05-15 08:12:06.000,0,1009.85,42.95,22.82,60382.18,378.22
6,2024-05-15 08:13:06.000,0,1009.82,43.08,22.68,61417.18,393.76
6,2024-05-15 08:14:06.000,0,1009.83,43.29,22.18,58840.46,359.6
6,2024-05-15 08:15:06.000,0,1009.86,43.4,22.84,61891.56,397.97
6,2024-05-15 08:16:06.000,0.17,1009.8,43.61,21.71,62933.75,412.47
6,2024-05-15 08:17:06.000,0.17,1009.82,43.87,21.04,63713.59,420.89
6,2024-05-15 08:18:06.000,0.7,1009.84,43.78,21.25,66358.59,458.41
6,2024-05-15 08:19:06.000,0.87,1009.82,43.47,21.62,64107.11,428.39
6,2024-05-15 08:20:06.000,0.35,1009.76,43.23,22.38,67697.27,476.72
6,2024-05-15 08:21:06.000,0,1009.76,43.27,22.89,67172.58,471.14
6,2024-05-15 08:22:06.000,0,1009.79,43.48,22.37,67323.52,479.32
6,2024-05-15 08:23:06.000,0,1009.81,43.86,21.97,68574.14,499.95
6,2024-05-15 08:24:06.000,0,1009.76,44.28,21.79,70216.48,526.18
6,2024-05-15 08:25:06.000,0,1009.82,44.68,21.33,69607.34,522.27
6,2024-05-15 08:26:06.000,0.17,1009.83,45.03,20.28,70825.63,536.28
6,2024-05-15 08:27:06.000,0.17,1009.85,45.13,20.03,71355.7,545.88
6,2024-05-15 08:28:06.000,0.35,1009.88,45.03,20.17,70931.64,545.88
6,2024-05-15 08:29:06.000,0,1009.83,44.95,20.58,67102.5,490.36
6,2024-05-15 08:30:06.000,0,1009.9,45.13,20.14,72060.08,565.66
6,2024-05-15 08:31:06.000,0,1009.9,45.27,19.38,70009.84,535.68
6,2024-05-15 08:32:06.000,0,1009.95,45.25,19.97,72406.88,574.09
6,2024-05-15 08:33:06.000,0.35,1009.97,45.17,19.15,74054.61,594.83
6,2024-05-15 08:34:06.000,0,1009.94,45.13,19.96,76207.27,628.26
6,2024-05-15 08:35:06.000,0,1009.94,45.31,19.85,76018.59,623.24
6,2024-05-15 08:36:06.000,0,1009.87,45.41,18.59,77382.42,645.59
6,2024-05-15 08:37:06.000,0,1009.95,45.47,19.24,77150.63,643.71
6,2024-05-15 08:38:06.000,0,1010.01,45.54,20.11,79380.55,673.73
6,2024-05-15 08:39:06.000,0,1009.93,45.73,20.12,80456.88,695.69
6,2024-05-15 08:40:06.000,0,1009.99,46.12,19.48,81281.64,707.99
6,2024-05-15 08:41:06.000,0,1009.9,46.51,18.85,82203.44,729.5
6,2024-05-15 08:42:06.000,0,1009.91,46.77,17.99,82458.59,736.94
6,2024-05-15 08:43:06.000,0,1009.86,46.91,17.44,82843.13,743.2
