序號,答案
20240224110001,42.60352207304144
20240224111001,35.07358872462093
20240224112001,35.95728316772277
20240224113001,33.92017686851593
20240224114001,37.32076843637791
20240224115001,42.85489098830666
20240224120001,59.68096095382229
20240224121001,54.40413683063666
20240224122001,42.110890756581874
20240224123001,50.12973488542809
20240224124001,40.59112154226143
20240224125001,44.62415186755755
20240224130001,85.11767015344184
20240224131001,79.13327426731549
20240224132001,51.23331995621091
20240224133001,45.06778694063026
20240224134001,38.10318364175165
20240224135001,31.63132923467738
20240224140001,27.928921588130496
20240224141001,25.512749876011863
20240224142001,21.15959560697674
20240224143001,16.073819303857725
20240224144001,15.673413515650592
20240224145001,13.506152340887173
20240224150001,19.947356043004266
20240224151001,16.726748114449908
20240224152001,17.185338319446725
20240224153001,12.407877824829331
20240224154001,11.588044782434379
20240224155001,9.624134106764705
20240224160001,7.471190602251965
20240224161001,6.700521257797673
20240224162001,3.983276713493146
20240224163001,3.8440074323936897
20240224164001,3.971672105563374
20240224165001,3.8566895876672573
20240226090001,40.99459981281412
20240226091001,47.964598091925076
20240226092001,50.68433804586381
20240226093001,56.62735830790056
20240226094001,57.38413870553245
20240226095001,72.89343730632903
20240226100001,73.39276589834324
20240226101001,71.05320006558948
20240226102001,67.47680497678752
20240226103001,65.32795255723691
20240226104001,63.93129266567609
20240226105001,66.86544952081496
20240226110001,63.79158201169503
20240226111001,60.518316568046664
20240226112001,54.6090467882826
20240226113001,43.71944051205317
20240226114001,39.950668762533205
20240226115001,46.147542249668696
20240226120001,50.56328144761914
20240226121001,38.805856526541405
20240226122001,32.955007370590515
20240226123001,31.26143702164992
20240226124001,25.340672846570886
20240226125001,32.19395583717194
20240226130001,46.74328607112145
20240226131001,50.069653582743406
20240226132001,35.67129017162337
20240226133001,31.484640375177005
20240226134001,28.55242028671222
20240226135001,24.617725304381338
20240226140001,19.542388911601527
20240226141001,19.8085705646434
20240226142001,18.06300646670743
20240226143001,15.696625960980793
20240226144001,15.062435586278184
20240226145001,13.149729248119044
20240226150001,19.913797322226145
20240226151001,20.508388256261945
20240226152001,19.55090577987313
20240226153001,16.455283377684598
20240226154001,14.398867732486883
20240226155001,13.217961901460695
20240226160001,8.126603385784238
20240226161001,6.938784107577776
20240226162001,5.112869467262053
20240226163001,3.8489827026127257
20240226164001,4.139755152849001
20240226165001,3.779080774166234
20240327090001,158.54864515647796
20240327091001,172.6344431467245
20240327092001,183.76950404040352
20240327093001,181.49111600552092
20240327094001,207.42612138081222
20240327095001,308.695634055163
20240327100001,691.8065502981405
20240327101001,671.9031262348054
20240327102001,681.7452199067803
20240327103001,700.4374959446801
20240327104001,702.2846639090167
20240327105001,756.5228473733623
20240327110001,657.7691686803095
20240327111001,680.5380757384706
20240327112001,616.4235718251174
20240327113001,472.6896758690404
20240327114001,388.7167677517428
20240327115001,366.37274206317375
20240327120001,169.01425286081707
20240327121001,167.52055974991805
20240327122001,166.39297988510532
20240327123001,167.2469720503052
20240327124001,141.5064739227908
20240327125001,124.31569452120942
20240327130001,95.44104776971318
20240327131001,88.62567027523404
20240327132001,62.168621464831034
20240327133001,62.945201503604075
20240327134001,61.12917534204012
20240327135001,47.76774774813902
20240327140001,46.04259415257669
20240327141001,41.57977810691154
20240327142001,39.599208663602354
20240327143001,34.35526296616739
20240327144001,34.95412603679469
20240327145001,32.309979271359886
20240327150001,30.600741515273494
20240327151001,25.609679174612538
20240327152001,25.01032469597974
20240327153001,24.06750275017493
20240327154001,21.475122520716496
20240327155001,21.486916608544927
20240327160001,12.492690952838403
20240327161001,9.911198476020763
20240327162001,9.575625125316298
20240327163001,8.04613305873335
20240327164001,6.0705278796557
20240327165001,5.894947678063348
20240329090001,6.681116250634461
20240329091001,6.534874934947838
20240329092001,9.25915137830768
20240329093001,9.375991107577931
20240329094001,7.320550911440916
20240329095001,11.499341012706045
20240329100001,20.059720414808478
20240329101001,19.722454918852186
20240329102001,17.128208393613363
20240329103001,25.872724513717014
20240329104001,19.032353317553117
20240329105001,17.59865171865068
20240329110001,23.0857025360504
20240329111001,21.48665340575288
20240329112001,22.574537808929914
20240329113001,19.342889063035447
20240329114001,15.019278071118654
20240329115001,14.047575127350681
20240329120001,27.61931646322818
20240329121001,17.324518315046785
20240329122001,16.797244295548058
20240329123001,17.050562573947957
20240329124001,10.891255638055855
20240329125001,9.921587061039704
20240329130001,32.79763253823136
20240329131001,30.84068573786064
20240329132001,18.713935864328423
20240329133001,18.56103922656793
20240329134001,16.907738540810247
20240329135001,15.214571356353872
20240329140001,48.42393298814736
20240329141001,43.43834644123165
20240329142001,42.0592251535346
20240329143001,39.615187421376135
20240329144001,36.85365283934952
20240329145001,32.46907876999361
20240329150001,23.697930037061106
20240329151001,20.82147789846915
20240329152001,22.12884092294139
20240329153001,21.624186242690897
20240329154001,18.349380331292046
20240329155001,16.10413207718428
20240329160001,12.665448744762179
20240329161001,9.77330018146848
20240329162001,8.528444801496478
20240329163001,7.300708281497949
20240329164001,5.8984940541003725
20240329165001,5.297028857918768
20240428090001,103.45742711820763
20240428091001,126.9579600743493
20240428092001,179.7030690736904
20240428093001,112.03182577606697
20240428094001,107.07653720826474
20240428095001,90.86319881158417
20240428100001,213.65734525138947
20240428101001,250.65988477393591
20240428102001,358.6845744963826
20240428103001,383.21398658686445
20240428104001,469.47706379575743
20240428105001,468.9366251053739
20240428110001,751.7199437970684
20240428111001,877.775773465841
20240428112001,943.9433651398296
20240428113001,513.5321700569565
20240428114001,433.2910882293729
20240428115001,407.596478594103
20240428120001,319.2129726281231
20240428121001,324.5395947351549
20240428122001,270.64240627146876
20240428123001,213.66050806483238
20240428124001,206.76692585569361
20240428125001,196.00846710458998
20240428130001,131.3339369453745
20240428131001,118.05816828665483
20240428132001,76.07174817523303
20240428133001,71.20681688559772
20240428134001,74.86313158907842
20240428135001,46.138352264115525
20240428140001,89.89476688443031
20240428141001,78.21193710438259
20240428142001,57.92169860982715
20240428143001,46.47479227915431
20240428144001,73.01446849469643
20240428145001,43.833439952257116
20240428150001,148.44742486395077
20240428151001,135.46128021543385
20240428152001,119.49203945640502
20240428153001,70.86713617680347
20240428154001,67.98733332913707
20240428155001,57.36690057232883
20240428160001,48.26781038478148
20240428161001,36.51068814234133
20240428162001,24.00157342282875
20240428163001,14.63732398263861
20240428164001,14.931230835092755
20240428165001,11.622876581521995
20240430090001,995.8846359380184
20240430091001,1025.7634219901388
20240430092001,1208.5056477469313
20240430093001,1178.1668151672686
20240430094001,1249.5835551515224
20240430095001,1204.0194596994806
20240430100001,1226.2084980447487
20240430101001,1213.5604272058522
20240430102001,1311.9110193535232
20240430103001,1218.240817969008
20240430104001,1420.9903222059115
20240430105001,1408.6022898826538
20240430110001,1446.486514850486
20240430111001,1446.6485604350512
20240430112001,1531.7287216423204
20240430113001,1555.4485305733801
20240430114001,1638.0767234286143
20240430115001,1601.310276728994
20240430120001,1280.183375408342
20240430121001,1024.6863954525263
20240430122001,1336.2811528289178
20240430123001,1191.4977330651434
20240430124001,1446.6669863626091
20240430125001,1188.5277394201844
20240430130001,1148.4806433802978
20240430131001,810.9839261279302
20240430132001,916.9787366485224
20240430133001,860.9741837702428
20240430134001,957.3383721513059
20240430135001,828.0902498496309
20240430140001,886.7869980330897
20240430141001,768.1875770185181
20240430142001,599.1977192762057
20240430143001,345.00174780560207
20240430144001,333.1215562896827
20240430145001,321.6270818846875
20240430150001,187.26988233807768
20240430151001,112.00372938253419
20240430152001,102.6487427478113
20240430153001,62.02813191817624
20240430154001,56.186311504799995
20240430155001,46.47160208636479
20240430160001,70.15561369589506
20240430161001,24.530624728580648
20240430162001,18.90780309378393
20240430163001,13.156314054726186
20240430164001,12.088701872682027
20240430165001,9.903732647642533
20240515090001,644.8716920389782
20240515091001,982.0672693375174
20240515092001,1034.4991263082795
20240515093001,962.6347265581092
20240515094001,1070.2455927494789
20240515095001,1120.7665786471077
20240515100001,738.0422534813266
20240515101001,1011.9409010897983
20240515102001,983.1060402033042
20240515103001,728.0588691405629
20240515104001,860.8245135016318
20240515105001,994.2350975301191
20240515110001,1231.4052686328334
20240515111001,1306.2559503048158
20240515112001,1448.250417408764
20240515113001,1262.1958449008935
20240515114001,1416.7857367314493
20240515115001,1159.8653117213014
20240515120001,1476.8635497647176
20240515121001,1587.9857216844605
20240515122001,1634.5846604099863
20240515123001,1533.7225034011594
20240515124001,1435.4875454653084
20240515125001,936.4728688648539
20240515130001,1523.1609716046619
20240515131001,1478.6342945882104
20240515132001,1375.8442225633316
20240515133001,1193.104104444969
20240515134001,582.5889916588953
20240515135001,803.7390374790283
20240515140001,318.79643562449127
20240515141001,182.1724301750538
20240515142001,141.40170797401206
20240515143001,109.66928263752999
20240515144001,103.24362916378773
20240515145001,98.46877984915163
20240515150001,87.7693988186475
20240515151001,67.86513200208725
20240515152001,62.1297113834855
20240515153001,47.05813147536471
20240515154001,40.80187599797614
20240515155001,39.95980493612748
20240515160001,32.0333572653198
20240515161001,23.086988673215274
20240515162001,17.434428845123698
20240515163001,11.982784785556294
20240515164001,11.36823963642328
20240515165001,10.562521637163096
20240520090001,300.08961692598905
20240520091001,313.19847684614786
20240520092001,388.40786279031613
20240520093001,345.2879865501836
20240520094001,308.2658498368362
20240520095001,272.7739407739198
20240520100001,183.77699073801816
20240520101001,192.02377840521552
20240520102001,177.105504213459
20240520103001,152.6777289032302
20240520104001,175.23518433927384
20240520105001,178.24434697364683
20240520110001,167.19107733544396
20240520111001,214.32832689889065
20240520112001,218.3109015051401
20240520113001,180.67232558649556
20240520114001,175.45115112657814
20240520115001,202.5546591225836
20240520120001,248.93426211821898
20240520121001,243.60813978381742
20240520122001,241.23523765220008
20240520123001,229.60958270720312
20240520124001,167.13717320149797
20240520125001,170.8625632069235
20240520130001,329.0892504198591
20240520131001,333.9878797996812
20240520132001,287.0580383779801
20240520133001,279.34019549509696
20240520134001,188.95687972790896
20240520135001,199.50840719594586
20240520140001,140.88759785535578
20240520141001,110.83373612016919
20240520142001,103.79298122430365
20240520143001,86.73848595711934
20240520144001,89.60182976261827
20240520145001,85.14510223831304
20240520150001,85.86089348317986
20240520151001,76.39784304710363
20240520152001,69.43539909077685
20240520153001,55.03680661311095
20240520154001,43.15596706382506
20240520155001,43.13087080262971
20240520160001,28.366754757777937
20240520161001,21.967394341831607
20240520162001,17.776456604030262
20240520163001,15.234458896490375
20240520164001,12.254680001697375
20240520165001,11.623930868235526
20240613090001,55.03205430449715
20240613091001,77.44170202052935
20240613092001,80.45068532171334
20240613093001,73.8421061636209
20240613094001,84.84038738621805
20240613095001,87.58624015825762
20240613100001,160.4327317042599
20240613101001,183.56742106218678
20240613102001,186.08643498578502
20240613103001,255.62842573198097
20240613104001,183.49764404047022
20240613105001,180.48412955935996
20240613110001,405.0030505130039
20240613111001,579.2781374617147
20240613112001,473.48442270704817
20240613113001,660.4554368924687
20240613114001,579.5705175091634
20240613115001,607.0505105161841
20240613120001,632.8506736104523
20240613121001,736.9047259219686
20240613122001,620.2292560760679
20240613123001,647.0058759273973
20240613124001,575.9667599642794
20240613125001,596.3289103862454
20240613130001,964.304738671861
20240613131001,954.1267182409135
20240613132001,795.8025060942488
20240613133001,671.768636735662
20240613134001,560.7814639850526
20240613135001,634.8014263962049
20240613140001,271.073816015396
20240613141001,197.48216142503762
20240613142001,184.73534859842198
20240613143001,148.5110434149475
20240613144001,129.03189046480395
20240613145001,124.19037667743846
20240613150001,37.923754790127774
20240613151001,33.86462345799609
20240613152001,30.73017881169578
20240613153001,25.64457397452816
20240613154001,22.520499164110294
20240613155001,24.977539003244804
20240613160001,35.91949332234277
20240613161001,22.838194953793263
20240613162001,13.902632603847927
20240613163001,10.758715325199988
20240613164001,9.647833405347178
20240613165001,8.477346317339919
20240615090001,740.5102226029691
20240615091001,752.9529798114554
20240615092001,764.9785117293462
20240615093001,786.2514658523808
20240615094001,923.8919036893211
20240615095001,920.8476552410144
20240615100001,761.7122896282212
20240615101001,827.8750660916098
20240615102001,835.9927206118618
20240615103001,833.2673521798607
20240615104001,832.2357451671472
20240615105001,722.3043768994331
20240615110001,830.8857698569559
20240615111001,905.6459208057114
20240615112001,901.3270197056622
20240615113001,889.8469262420913
20240615114001,909.0310787392445
20240615115001,971.4606099856047
20240615120001,1064.678324624793
20240615121001,1038.535244283933
20240615122001,1004.6364229105311
20240615123001,1023.2525357717249
20240615124001,1109.533890588219
20240615125001,1076.833888994498
20240615130001,1166.5107508046372
20240615131001,1155.070006371391
20240615132001,1035.2266614011417
20240615133001,991.2904081759136
20240615134001,921.9099064373736
20240615135001,897.3296513900495
20240615140001,703.764280099588
20240615141001,668.6941524685857
20240615142001,626.7241910660003
20240615143001,519.8071856286363
20240615144001,553.7465185079412
20240615145001,540.1800510207838
20240615150001,238.20867921888572
20240615151001,212.03613542131848
20240615152001,195.8454458492896
20240615153001,112.80134807884698
20240615154001,102.11885893783281
20240615155001,87.54212126114453
20240615160001,58.07377083697402
20240615161001,52.158163462848904
20240615162001,36.4395804191107
20240615163001,18.650050442464018
20240615164001,15.504623428957533
20240615165001,15.076680333507065
20240703090001,401.49994697173696
20240703091001,578.5477444997064
20240703092001,683.0095500174494
20240703093001,754.4173330363969
20240703094001,775.9584680254944
20240703095001,729.7113624288656
20240703100001,360.86818386099276
20240703101001,415.9290478090699
20240703102001,344.13856483808945
20240703103001,505.4995828898666
20240703104001,840.5063888351674
20240703105001,925.5209466065356
20240703110001,1027.9136538576224
20240703111001,1032.983140604737
20240703112001,880.9739990461526
20240703113001,1099.0577970605723
20240703114001,1135.2766573194453
20240703115001,1183.4245402109316
20240703120001,1174.3479121070977
20240703121001,1173.728857968547
20240703122001,1152.413669439524
20240703123001,1120.4876259410096
20240703124001,1120.4653969153587
20240703125001,1058.5468127361557
20240703130001,1079.1200689786172
20240703131001,1033.1386553875018
20240703132001,974.3159462101602
20240703133001,975.5919841763452
20240703134001,903.5101266427122
20240703135001,768.1735480613061
20240703140001,786.3047714263184
20240703141001,737.1222693356917
20240703142001,680.1337353193753
20240703143001,572.45303063313
20240703144001,458.28943281997476
20240703145001,354.6945571199567
20240703150001,337.82180160507045
20240703151001,264.812625034985
20240703152001,272.0152778166326
20240703153001,217.40266414897263
20240703154001,141.03447080324747
20240703155001,89.91616152011423
20240703160001,52.79142329548291
20240703161001,23.768929175713232
20240703162001,19.773168618254818
20240703163001,10.896800968719797
20240703164001,10.139063300370145
20240703165001,7.334918609993934
20240707090001,776.2798722111512
20240707091001,816.0976395624194
20240707092001,890.6955588082853
20240707093001,953.3683949397417
20240707094001,993.7610521422947
20240707095001,1019.6103849947064
20240707100001,1060.3370264302914
20240707101001,1131.753408222158
20240707102001,1138.773622146239
20240707103001,1101.075289563157
20240707104001,1141.8312910611912
20240707105001,1161.0390172618843
20240707110001,767.6304743428421
20240707111001,1070.6673391847967
20240707112001,1132.9415596993342
20240707113001,1156.9025029970426
20240707114001,1161.635424730119
20240707115001,1231.4682281589187
20240707120001,1221.008992974054
20240707121001,1224.8103932181912
20240707122001,1234.9916057928663
20240707123001,1192.7243954916848
20240707124001,1141.5598858997466
20240707125001,1140.9948535498165
20240707130001,1077.9254335476442
20240707131001,1077.6950739581746
20240707132001,998.3428623781708
20240707133001,972.3055247298587
20240707134001,907.5829034822975
20240707135001,879.6350447399088
20240707140001,867.5932237800777
20240707141001,815.0104501117817
20240707142001,753.1103127137953
20240707143001,643.9621734990776
20240707144001,528.468130389171
20240707145001,465.4445411911524
20240707150001,281.5874644967004
20240707151001,266.71046761827836
20240707152001,233.99671996702395
20240707153001,117.69148304314982
20240707154001,87.33974346661596
20240707155001,68.52932847613347
20240707160001,41.31438729578451
20240707161001,30.07833786695657
20240707162001,20.966640857910548
20240707163001,10.900222234002497
20240707164001,10.034637454296977
20240707165001,8.991416196053375
20240125090002,23.187956423054942
20240125091002,16.863418529175018
20240125092002,28.70641258322438
20240125093002,32.91523397208655
20240125094002,28.30054805499978
20240125095002,44.01312096844219
20240125100002,47.53583756792792
20240125101002,43.60451797201729
20240125102002,47.46077279294072
20240125103002,57.58889050597751
20240125104002,51.63301639019637
20240125105002,54.91840938284554
20240125110002,65.5031763184381
20240125111002,62.90281431488927
20240125112002,60.87153475570052
20240125113002,51.407588502440774
20240125114002,51.65593569310236
20240125115002,66.29611603031871
20240125120002,107.17421535199128
20240125121002,83.38466245862608
20240125122002,72.88071864558574
20240125123002,73.16027554038122
20240125124002,81.3008794468364
20240125125002,77.39917942162812
20240125130002,121.24243992264262
20240125131002,100.615614922412
20240125132002,90.72965343270845
20240125133002,89.96112094909844
20240125134002,84.54566679136931
20240125135002,70.04851290376084
20240125140002,75.38280486312861
20240125141002,73.09887577892167
20240125142002,67.8754600030902
20240125143002,40.62137923714419
20240125144002,39.79494075930123
20240125145002,29.859464311351818
20240125150002,31.45176703678456
20240125151002,21.875257966455653
20240125152002,21.62233715131851
20240125153002,14.353482026506347
20240125154002,12.262333116970279
20240125155002,11.277766475763666
20240125160002,11.202744832079334
20240125161002,7.026246982869117
20240125162002,5.46952697610122
20240125163002,4.377334092859143
20240125164002,3.83188601299134
20240125165002,3.621715138110358
20240128090002,23.682352024923695
20240128091002,36.69523874104681
20240128092002,36.07660651776778
20240128093002,28.930635584004722
20240128094002,46.08462013311467
20240128095002,47.125611518113466
20240128100002,67.1632079818645
20240128101002,71.9681162889439
20240128102002,75.89622015967343
20240128103002,79.50990032256237
20240128104002,94.366093501553
20240128105002,92.42930660995997
20240128110002,94.56964125133824
20240128111002,104.81051053616697
20240128112002,98.11992553290183
20240128113002,59.11341150921388
20240128114002,47.257601964089226
20240128115002,56.74259936131089
20240128120002,68.25134163480688
20240128121002,76.4464659207512
20240128122002,58.06909823522396
20240128123002,39.332924383348306
20240128124002,34.15955351095862
20240128125002,27.932758958732066
20240128130002,71.09270363544809
20240128131002,62.87437072241169
20240128132002,30.888786556905618
20240128133002,31.21858298617985
20240128134002,32.081002123279724
20240128135002,24.941233907655516
20240128140002,27.667247652501867
20240128141002,28.927189062056378
20240128142002,23.438450500432094
20240128143002,17.205171855964725
20240128144002,19.156780393622537
20240128145002,17.82657955742588
20240128150002,39.29806295433301
20240128151002,39.67986523441991
20240128152002,28.516997115707913
20240128153002,22.001406096035087
20240128154002,22.598982836023275
20240128155002,23.019211652136967
20240128160002,12.251700969208603
20240128161002,9.289829766909225
20240128162002,7.318232712412289
20240128163002,5.342227694112135
20240128164002,5.298855993670255
20240128165002,5.328963232663092
20240213090002,838.2259856964329
20240213091002,980.9522527476646
20240213092002,1097.770796899576
20240213093002,1055.264840877169
20240213094002,1374.9929611273617
20240213095002,1469.4563712754582
20240213100002,1734.0783341102128
20240213101002,1747.5450672188576
20240213102002,1763.0851944969897
20240213103002,1735.294069098214
20240213104002,1767.4795641607982
20240213105002,1812.154147943576
20240213110002,1751.8868418229122
20240213111002,1762.9225499656316
20240213112002,1843.8856941385782
20240213113002,1732.1835389794005
20240213114002,1766.6153524025005
20240213115002,1569.591957935596
20240213120002,1453.806308051679
20240213121002,1376.4512038136688
20240213122002,972.6759081981717
20240213123002,864.9099492990424
20240213124002,858.0867661264949
20240213125002,825.989202562313
20240213130002,380.3230157764562
20240213131002,336.0571637222316
20240213132002,302.01365224023573
20240213133002,183.2255310720842
20240213134002,196.90273696192696
20240213135002,149.72067476611912
20240213140002,139.17688186112272
20240213141002,108.93191927685147
20240213142002,110.1116004606214
20240213143002,97.46001212468546
20240213144002,109.74607197063308
20240213145002,84.46219773258174
20240213150002,76.23489418713893
20240213151002,54.43652424387273
20240213152002,43.82950923281908
20240213153002,37.393710715111155
20240213154002,37.35344375118833
20240213155002,33.291042789568756
20240213160002,24.035593091824367
20240213161002,20.54180210720584
20240213162002,16.001945341903404
20240213163002,11.421969268368613
20240213164002,10.77121920889764
20240213165002,10.968564613453013
20240226090002,37.79347439549357
20240226091002,49.93257403196091
20240226092002,55.6237514120293
20240226093002,61.9821285545033
20240226094002,65.52141404432757
20240226095002,90.57727651938814
20240226100002,76.86740414252898
20240226101002,68.77901170577744
20240226102002,69.65855498970822
20240226103002,68.28709207760177
20240226104002,68.20888117939711
20240226105002,74.17837013119508
20240226110002,65.18127416672958
20240226111002,62.609405692252466
20240226112002,59.98993694082813
20240226113002,46.94532948935326
20240226114002,43.21096580942655
20240226115002,46.55575733430291
20240226120002,46.3779581759208
20240226121002,37.21473046005192
20240226122002,37.758058857932106
20240226123002,31.90180641479759
20240226124002,28.745079757556272
20240226125002,31.851975577841667
20240226130002,43.59110442561518
20240226131002,46.331531077402154
20240226132002,44.114993109390355
20240226133002,36.17084477199928
20240226134002,36.72071062584282
20240226135002,28.58630156901951
20240226140002,24.02775477266001
20240226141002,21.02689332041318
20240226142002,21.0578138912862
20240226143002,17.989753493250475
20240226144002,17.528474772131332
20240226145002,14.646761674526273
20240226150002,21.69800942335766
20240226151002,22.099310646036095
20240226152002,21.61293506433731
20240226153002,19.10759167332344
20240226154002,16.653607497377333
20240226155002,15.755177851624753
20240226160002,8.026347249127099
20240226161002,6.969057444456206
20240226162002,5.250239901544251
20240226163002,4.124419618263284
20240226164002,4.316920942862037
20240226165002,4.044729898253335
20240319090002,56.589686239336764
20240319091002,72.1793071591957
20240319092002,83.13727075548684
20240319093002,85.81301358457941
20240319094002,79.99714482426869
20240319095002,87.13642446716405
20240319100002,111.94848282272082
20240319101002,126.53566119082572
20240319102002,119.98356338697091
20240319103002,114.93553373402837
20240319104002,101.93162573313344
20240319105002,94.45502419490927
20240319110002,115.57980688966444
20240319111002,132.0602236632329
20240319112002,121.64602716747484
20240319113002,65.38304053515574
20240319114002,66.39727125799573
20240319115002,64.21619064199226
20240319120002,84.43463742369951
20240319121002,72.00662117775154
20240319122002,60.45957914712925
20240319123002,46.9042530959879
20240319124002,35.17321568851313
20240319125002,27.651943705625726
20240319130002,83.0148104320298
20240319131002,72.24521764756061
20240319132002,51.84491584397432
20240319133002,49.05840489200832
20240319134002,41.3090153279349
20240319135002,27.29949858591405
20240319140002,82.800529119969
20240319141002,64.05831706308929
20240319142002,65.06720511374917
20240319143002,57.342297771599426
20240319144002,61.654206868800344
20240319145002,48.891486310143385
20240319150002,38.56851293617722
20240319151002,29.328314404939864
20240319152002,26.849099516019365
20240319153002,22.643339430821538
20240319154002,21.162097534316516
20240319155002,19.122446335602007
20240319160002,15.841874705272724
20240319161002,10.94516275317647
20240319162002,7.775265425029552
20240319163002,5.762973977398509
20240319164002,5.211078807650776
20240319165002,4.752946578375649
20240427090002,52.57995945864073
20240427091002,57.6164769784738
20240427092002,71.13969899742898
20240427093002,73.99284127154455
20240427094002,92.42780444333084
20240427095002,88.98958670636011
20240427100002,91.65209883925182
20240427101002,106.98485739341888
20240427102002,99.24645971351316
20240427103002,96.03229337114404
20240427104002,111.31202284623588
20240427105002,131.8308007888439
20240427110002,104.48683813303705
20240427111002,112.97896727097724
20240427112002,113.62065880000054
20240427113002,95.16951419544576
20240427114002,86.0242445422943
20240427115002,89.63695244615614
20240427120002,135.38368571253227
20240427121002,116.96277809207368
20240427122002,129.2317929783184
20240427123002,117.62027152883348
20240427124002,108.54660258523023
20240427125002,106.34409556866272
20240427130002,202.92067406759952
20240427131002,205.2799704621334
20240427132002,198.5666125165836
20240427133002,193.99430901300738
20240427134002,213.40297457001415
20240427135002,176.804332474893
20240427140002,221.19948816450525
20240427141002,210.2046544913026
20240427142002,195.3640855266318
20240427143002,142.22805787763284
20240427144002,150.7983715600996
20240427145002,124.30111225755306
20240427150002,181.1239733128669
20240427151002,157.58401457398784
20240427152002,132.7717174593921
20240427153002,78.92999054175861
20240427154002,65.31294080438633
20240427155002,56.76282187006597
20240427160002,45.597152070944624
20240427161002,35.96326375929855
20240427162002,25.697340997949635
20240427163002,14.422468001405194
20240427164002,13.492484086197532
20240427165002,11.759409316649563
20240508090002,50.46469207657156
20240508091002,64.75066108712235
20240508092002,75.3578641766085
20240508093002,65.54079539611944
20240508094002,74.03256942784407
20240508095002,97.07228290443166
20240508100002,84.01183661820244
20240508101002,98.03084012441566
20240508102002,78.72067841676797
20240508103002,43.720605156327316
20240508104002,36.6218929309346
20240508105002,43.27663659884622
20240508110002,66.14903212036027
20240508111002,63.14156971314609
20240508112002,59.7192667711727
20240508113002,45.270035614740294
20240508114002,47.41773766411742
20240508115002,65.44800806789681
20240508120002,81.0066688384921
20240508121002,75.27766247625654
20240508122002,92.48902238687815
20240508123002,73.02429010312423
20240508124002,36.79517434139601
20240508125002,47.203123817515625
20240508130002,41.958118476282465
20240508131002,41.22419855962846
20240508132002,37.97827818913359
20240508133002,33.944638252478
20240508134002,42.30857074707781
20240508135002,34.18848271556591
20240508140002,73.50094128488237
20240508141002,54.28166182975919
20240508142002,53.46516443257011
20240508143002,31.152125279686718
